sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,org_name,actor,plan_id,scenario_id,mapping_quality
oilrig::unknown::9,ctid,oilrig::unknown,9,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001""]",T1049,T1049,oilrig,oilrig,oilrig,unknown,high
sandworm::unknown::1,ctid,sandworm::unknown,1,"[""T1105""]","[""T1105""]",T1505,T1505.003,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::10,ctid,sandworm::unknown,10,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002""]",T1003,T1003.008,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::11,ctid,sandworm::unknown,11,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008""]",T1552,T1552.003,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::12,ctid,sandworm::unknown,12,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003""]",T1021,T1021.002,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::13,ctid,sandworm::unknown,13,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002""]",T1569,T1569.002,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::14,ctid,sandworm::unknown,14,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002""]",T1547,T1547.001,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::15,ctid,sandworm::unknown,15,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001""]",T1033,T1033,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::16,ctid,sandworm::unknown,16,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033""]",T1082,T1082,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::17,ctid,sandworm::unknown,17,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082""]",T1083,T1083,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::18,ctid,sandworm::unknown,18,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083""]",T1049,T1049,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::19,ctid,sandworm::unknown,19,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049""]",T1105,T1105,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::2,ctid,sandworm::unknown,2,"[""T1105"",""T1505""]","[""T1105"",""T1505.003""]",T1033,T1033,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::20,ctid,sandworm::unknown,20,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105""]",T1555,T1555.003,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::21,ctid,sandworm::unknown,21,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003""]",T1105,T1105,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::22,ctid,sandworm::unknown,22,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105""]",T1056,T1056.001,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::23,ctid,sandworm::unknown,23,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105"",""T1056""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105"",""T1056.001""]",T1041,T1041,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::24,ctid,sandworm::unknown,24,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105"",""T1056"",""T1041""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105"",""T1056.001"",""T1041""]",T1056,T1056.001,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::25,ctid,sandworm::unknown,25,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105"",""T1056"",""T1041"",""T1056""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105"",""T1056.001"",""T1041"",""T1056.001""]",T1018,T1018,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::26,ctid,sandworm::unknown,26,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105"",""T1056"",""T1041"",""T1056"",""T1018""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105"",""T1056.001"",""T1041"",""T1056.001"",""T1018""]",T1070,T1070.004,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::27,ctid,sandworm::unknown,27,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105"",""T1056"",""T1041"",""T1056"",""T1018"",""T1070""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105"",""T1056.001"",""T1041"",""T1056.001"",""T1018"",""T1070.004""]",T1021,T1021.001,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::28,ctid,sandworm::unknown,28,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105"",""T1056"",""T1041"",""T1056"",""T1018"",""T1070"",""T1021""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105"",""T1056.001"",""T1041"",""T1056.001"",""T1018"",""T1070.004"",""T1021.001""]",T1105,T1105,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::29,ctid,sandworm::unknown,29,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105"",""T1056"",""T1041"",""T1056"",""T1018"",""T1070"",""T1021"",""T1105""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105"",""T1056.001"",""T1041"",""T1056.001"",""T1018"",""T1070.004"",""T1021.001"",""T1105""]",T1021,T1021.001,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::3,ctid,sandworm::unknown,3,"[""T1105"",""T1505"",""T1033""]","[""T1105"",""T1505.003"",""T1033""]",T1082,T1082,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::30,ctid,sandworm::unknown,30,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105"",""T1056"",""T1041"",""T1056"",""T1018"",""T1070"",""T1021"",""T1105"",""T1021""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105"",""T1056.001"",""T1041"",""T1056.001"",""T1018"",""T1070.004"",""T1021.001"",""T1105"",""T1021.001""]",T1105,T1105,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::31,ctid,sandworm::unknown,31,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105"",""T1056"",""T1041"",""T1056"",""T1018"",""T1070"",""T1021"",""T1105"",""T1021"",""T1105""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105"",""T1056.001"",""T1041"",""T1056.001"",""T1018"",""T1070.004"",""T1021.001"",""T1105"",""T1021.001"",""T1105""]",T1486,T1486,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::32,ctid,sandworm::unknown,32,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053"",""T1543"",""T1003"",""T1552"",""T1021"",""T1569"",""T1547"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555"",""T1105"",""T1056"",""T1041"",""T1056"",""T1018"",""T1070"",""T1021"",""T1105"",""T1021"",""T1105"",""T1486""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003"",""T1543.002"",""T1003.008"",""T1552.003"",""T1021.002"",""T1569.002"",""T1547.001"",""T1033"",""T1082"",""T1083"",""T1049"",""T1105"",""T1555.003"",""T1105"",""T1056.001"",""T1041"",""T1056.001"",""T1018"",""T1070.004"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1486""]",T1021,T1021.001,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::4,ctid,sandworm::unknown,4,"[""T1105"",""T1505"",""T1033"",""T1082""]","[""T1105"",""T1505.003"",""T1033"",""T1082""]",T1083,T1083,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::5,ctid,sandworm::unknown,5,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083""]",T1003,T1003.008,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::6,ctid,sandworm::unknown,6,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008""]",T1105,T1105,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::7,ctid,sandworm::unknown,7,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105""]",T1548,T1548.001,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::8,ctid,sandworm::unknown,8,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001""]",T1053,T1053.003,sandworm,sandworm,sandworm,unknown,high
sandworm::unknown::9,ctid,sandworm::unknown,9,"[""T1105"",""T1505"",""T1033"",""T1082"",""T1083"",""T1003"",""T1105"",""T1548"",""T1053""]","[""T1105"",""T1505.003"",""T1033"",""T1082"",""T1083"",""T1003.008"",""T1105"",""T1548.001"",""T1053.003""]",T1543,T1543.002,sandworm,sandworm,sandworm,unknown,high
turla_carbon::unknown::1,ctid,turla_carbon::unknown,1,"[""T1566""]","[""T1566.002""]",T1204,T1204.002,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::10,ctid,turla_carbon::unknown,10,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004""]",T1570,T1570,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::11,ctid,turla_carbon::unknown,11,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570""]",T1053,T1053.005,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::12,ctid,turla_carbon::unknown,12,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005""]",T1069,T1069.002,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::13,ctid,turla_carbon::unknown,13,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002""]",T1018,T1018,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::14,ctid,turla_carbon::unknown,14,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018""]",T1003,T1003,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::15,ctid,turla_carbon::unknown,15,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003""]",T1105,T1105,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::16,ctid,turla_carbon::unknown,16,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105""]",T1550,T1550.002,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::17,ctid,turla_carbon::unknown,17,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105"",""T1550""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105"",""T1550.002""]",T1070,T1070.004,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::18,ctid,turla_carbon::unknown,18,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105"",""T1550"",""T1070""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105"",""T1550.002"",""T1070.004""]",T1056,T1056.001,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::19,ctid,turla_carbon::unknown,19,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105"",""T1550"",""T1070"",""T1056""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105"",""T1550.002"",""T1070.004"",""T1056.001""]",T1070,T1070.004,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::2,ctid,turla_carbon::unknown,2,"[""T1566"",""T1204""]","[""T1566.002"",""T1204.002""]",T1069,T1069.002,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::20,ctid,turla_carbon::unknown,20,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105"",""T1550"",""T1070"",""T1056"",""T1070""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105"",""T1550.002"",""T1070.004"",""T1056.001"",""T1070.004""]",T1105,T1105,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::21,ctid,turla_carbon::unknown,21,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105"",""T1550"",""T1070"",""T1056"",""T1070"",""T1105""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105"",""T1550.002"",""T1070.004"",""T1056.001"",""T1070.004"",""T1105""]",T1021,T1021.004,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::22,ctid,turla_carbon::unknown,22,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105"",""T1550"",""T1070"",""T1056"",""T1070"",""T1105"",""T1021""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105"",""T1550.002"",""T1070.004"",""T1056.001"",""T1070.004"",""T1105"",""T1021.004""]",T1105,T1105,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::23,ctid,turla_carbon::unknown,23,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105"",""T1550"",""T1070"",""T1056"",""T1070"",""T1105"",""T1021"",""T1105""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105"",""T1550.002"",""T1070.004"",""T1056.001"",""T1070.004"",""T1105"",""T1021.004"",""T1105""]",T1021,T1021.004,turla_carbon,turla,turla_carbon,unknown,high
turla_carbon::unknown::24,ctid,turla_carbon::unknown,24,"[""T1566"",""T1204"",""T1069"",""T1059"",""T1574"",""T1105"",""T1112"",""T1033"",""T1110"",""T1070"",""T1570"",""T1053"",""T1069"",""T1018"",""T1003"",""T1105"",""T1550"",""T1070"",""T1056"",""T1070"",""T1105"",""T1021"",""T1105"",""T1021""]","[""T1566.002"",""T1204.002"",""T1069.002"",""T1059.001"",""T1574.011"",""T1105"",""T1112"",""T1033"",""T1110.003"",""T1070.004"",""T1570"",""T1053.005"",""T1069.002"",""T1018"",""T1003"",""T1105"",""T1550.002"",""T1070.004"",""T1056.001"",""T1070.004"",""T1105"",""T1021.004"",""T1105"",""T1021.004""]",T1070,T1070.004,turla_carbon,turla,turla_carbon,unknown,high
