sample_id,held_out_source,campaign_id,prefix_len,target_parent_ids,target_size,predicted_next_ttps
ctid::turla_snake::unknown::0005,ctid,turla_snake::unknown,5,"[""T1057"",""T1087"",""T1049""]",3,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]"
ctid::turla_snake::unknown::0006,ctid,turla_snake::unknown,6,"[""T1087"",""T1049"",""T1105""]",3,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1055""]"
ctid::turla_snake::unknown::0007,ctid,turla_snake::unknown,7,"[""T1049"",""T1105"",""T1569""]",3,"[""T1082"",""T1057"",""T1087"",""T1016"",""T1033""]"
ctid::turla_snake::unknown::0008,ctid,turla_snake::unknown,8,"[""T1105"",""T1569"",""T1070""]",3,"[""T1083"",""T1005"",""T1018"",""T1078"",""T1021""]"
ctid::turla_snake::unknown::0009,ctid,turla_snake::unknown,9,"[""T1569"",""T1070"",""T1059""]",3,"[""T1021"",""T1078"",""T1003"",""T1055"",""T1543""]"
ctid::turla_snake::unknown::0010,ctid,turla_snake::unknown,10,"[""T1070"",""T1059"",""T1069""]",3,"[""T1021"",""T1078"",""T1003"",""T1053"",""T1543""]"
ctid::turla_snake::unknown::0011,ctid,turla_snake::unknown,11,"[""T1059"",""T1069"",""T1087""]",3,"[""T1021"",""T1003"",""T1053"",""T1078"",""T1543""]"
ctid::turla_snake::unknown::0013,ctid,turla_snake::unknown,13,"[""T1087"",""T1018"",""T1105""]",3,"[""T1003"",""T1078"",""T1021"",""T1053"",""T1105""]"
ctid::turla_snake::unknown::0014,ctid,turla_snake::unknown,14,"[""T1018"",""T1105"",""T1003""]",3,"[""T1003"",""T1078"",""T1021"",""T1053"",""T1105""]"
ctid::turla_snake::unknown::0015,ctid,turla_snake::unknown,15,"[""T1105"",""T1003"",""T1550""]",3,"[""T1003"",""T1021"",""T1078"",""T1053"",""T1482""]"
ctid::turla_snake::unknown::0016,ctid,turla_snake::unknown,16,"[""T1003"",""T1550"",""T1070""]",3,"[""T1003"",""T1021"",""T1078"",""T1550"",""T1482""]"
ctid::turla_snake::unknown::0017,ctid,turla_snake::unknown,17,"[""T1550"",""T1070"",""T1057""]",3,"[""T1021"",""T1078"",""T1003"",""T1105"",""T1059""]"
ctid::turla_snake::unknown::0018,ctid,turla_snake::unknown,18,"[""T1070"",""T1057"",""T1136""]",3,"[""T1021"",""T1078"",""T1005"",""T1083"",""T1106""]"
ctid::turla_snake::unknown::0019,ctid,turla_snake::unknown,19,"[""T1057"",""T1136"",""T1105""]",3,"[""T1021"",""T1005"",""T1078"",""T1053"",""T1041""]"
ctid::turla_snake::unknown::0020,ctid,turla_snake::unknown,20,"[""T1136"",""T1105"",""T1570""]",3,"[""T1021"",""T1078"",""T1005"",""T1041"",""T1053""]"
ctid::turla_snake::unknown::0021,ctid,turla_snake::unknown,21,"[""T1105"",""T1570"",""T1505""]",3,"[""T1053"",""T1021"",""T1078"",""T1005"",""T1106""]"
ctid::turla_snake::unknown::0022,ctid,turla_snake::unknown,22,"[""T1570"",""T1505"",""T1059""]",3,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]"
ctid::turla_snake::unknown::0023,ctid,turla_snake::unknown,23,"[""T1505"",""T1059"",""T1070""]",3,"[""T1003"",""T1021"",""T1078"",""T1105"",""T1059""]"
ctid::turla_snake::unknown::0024,ctid,turla_snake::unknown,24,"[""T1059"",""T1070"",""T1016""]",3,"[""T1059"",""T1003"",""T1078"",""T1021"",""T1105""]"
ctid::turla_snake::unknown::0025,ctid,turla_snake::unknown,25,"[""T1070"",""T1016"",""T1041""]",3,"[""T1005"",""T1078"",""T1021"",""T1119"",""T1071""]"
ctid::turla_snake::unknown::0026,ctid,turla_snake::unknown,26,"[""T1016"",""T1041""]",2,"[""T1003"",""T1078"",""T1021"",""T1105"",""T1059""]"
ctid::turla_snake::unknown::0027,ctid,turla_snake::unknown,27,"[""T1041""]",1,"[""T1059"",""T1078"",""T1021"",""T1005"",""T1070""]"
ctid::wizard_spider::unknown::0001,ctid,wizard_spider::unknown,1,"[""T1078"",""T1204"",""T1547""]",3,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]"
ctid::wizard_spider::unknown::0002,ctid,wizard_spider::unknown,2,"[""T1204"",""T1547"",""T1082""]",3,"[""T1021"",""T1059"",""T1003"",""T1078"",""T1105""]"
ctid::wizard_spider::unknown::0003,ctid,wizard_spider::unknown,3,"[""T1547"",""T1082"",""T1057""]",3,"[""T1059"",""T1021"",""T1003"",""T1078"",""T1105""]"
ctid::wizard_spider::unknown::0004,ctid,wizard_spider::unknown,4,"[""T1082"",""T1057"",""T1105""]",3,"[""T1059"",""T1021"",""T1003"",""T1078"",""T1547""]"
ctid::wizard_spider::unknown::0005,ctid,wizard_spider::unknown,5,"[""T1057"",""T1105"",""T1552""]",3,"[""T1059"",""T1021"",""T1003"",""T1018"",""T1053""]"
ctid::wizard_spider::unknown::0006,ctid,wizard_spider::unknown,6,"[""T1105"",""T1552"",""T1114""]",3,"[""T1059"",""T1003"",""T1021"",""T1018"",""T1053""]"
ctid::wizard_spider::unknown::0007,ctid,wizard_spider::unknown,7,"[""T1552"",""T1114"",""T1021""]",3,"[""T1003"",""T1021"",""T1059"",""T1078"",""T1547""]"
ctid::wizard_spider::unknown::0008,ctid,wizard_spider::unknown,8,"[""T1114"",""T1021"",""T1105""]",3,"[""T1003"",""T1059"",""T1021"",""T1083"",""T1543""]"
ctid::wizard_spider::unknown::0009,ctid,wizard_spider::unknown,9,"[""T1021"",""T1105"",""T1082""]",3,"[""T1005"",""T1003"",""T1021"",""T1059"",""T1078""]"
ctid::wizard_spider::unknown::0010,ctid,wizard_spider::unknown,10,"[""T1105"",""T1082"",""T1007""]",3,"[""T1005"",""T1083"",""T1018"",""T1053"",""T1136""]"
ctid::wizard_spider::unknown::0011,ctid,wizard_spider::unknown,11,"[""T1082"",""T1007"",""T1087""]",3,"[""T1003"",""T1021"",""T1059"",""T1083"",""T1114""]"
ctid::wizard_spider::unknown::0012,ctid,wizard_spider::unknown,12,"[""T1007"",""T1087"",""T1016""]",3,"[""T1059"",""T1003"",""T1021"",""T1105"",""T1114""]"
ctid::wizard_spider::unknown::0013,ctid,wizard_spider::unknown,13,"[""T1087"",""T1016"",""T1049""]",3,"[""T1003"",""T1021"",""T1059"",""T1547"",""T1114""]"
ctid::wizard_spider::unknown::0014,ctid,wizard_spider::unknown,14,"[""T1016"",""T1049"",""T1082""]",3,"[""T1003"",""T1021"",""T1059"",""T1547"",""T1114""]"
ctid::wizard_spider::unknown::0015,ctid,wizard_spider::unknown,15,"[""T1049"",""T1082"",""T1482""]",3,"[""T1003"",""T1021"",""T1105"",""T1059"",""T1078""]"
ctid::wizard_spider::unknown::0016,ctid,wizard_spider::unknown,16,"[""T1082"",""T1482"",""T1069""]",3,"[""T1003"",""T1059"",""T1021"",""T1543"",""T1105""]"
ctid::wizard_spider::unknown::0017,ctid,wizard_spider::unknown,17,"[""T1482"",""T1069"",""T1558""]",3,"[""T1003"",""T1021"",""T1059"",""T1078"",""T1105""]"
ctid::wizard_spider::unknown::0019,ctid,wizard_spider::unknown,19,"[""T1558"",""T1021"",""T1105""]",3,"[""T1003"",""T1021"",""T1059"",""T1114"",""T1547""]"
ctid::wizard_spider::unknown::0020,ctid,wizard_spider::unknown,20,"[""T1021"",""T1105""]",2,"[""T1003"",""T1021"",""T1059"",""T1078"",""T1105""]"
ctid::wizard_spider::unknown::0021,ctid,wizard_spider::unknown,21,"[""T1105"",""T1021""]",2,"[""T1021"",""T1078"",""T1003"",""T1105"",""T1547""]"
ctid::wizard_spider::unknown::0022,ctid,wizard_spider::unknown,22,"[""T1021"",""T1105"",""T1547""]",3,"[""T1021"",""T1105"",""T1558"",""T1003"",""T1482""]"
ctid::wizard_spider::unknown::0023,ctid,wizard_spider::unknown,23,"[""T1105"",""T1547"",""T1069""]",3,"[""T1021"",""T1003"",""T1078"",""T1105"",""T1059""]"
ctid::wizard_spider::unknown::0024,ctid,wizard_spider::unknown,24,"[""T1547"",""T1069"",""T1003""]",3,"[""T1021"",""T1105"",""T1003"",""T1059"",""T1078""]"
ctid::wizard_spider::unknown::0025,ctid,wizard_spider::unknown,25,"[""T1069"",""T1003"",""T1105""]",3,"[""T1021"",""T1105"",""T1003"",""T1482"",""T1059""]"
ctid::wizard_spider::unknown::0026,ctid,wizard_spider::unknown,26,"[""T1003"",""T1105"",""T1489""]",3,"[""T1021"",""T1105"",""T1486"",""T1070"",""T1003""]"
ctid::wizard_spider::unknown::0027,ctid,wizard_spider::unknown,27,"[""T1105"",""T1489""]",2,"[""T1003"",""T1021"",""T1105"",""T1482"",""T1078""]"
ctid::wizard_spider::unknown::0028,ctid,wizard_spider::unknown,28,"[""T1489"",""T1105"",""T1490""]",3,"[""T1486"",""T1078"",""T1021"",""T1105"",""T1003""]"
ctid::wizard_spider::unknown::0029,ctid,wizard_spider::unknown,29,"[""T1105"",""T1490""]",2,"[""T1486"",""T1485"",""T1070"",""T1059"",""T1005""]"
ctid::wizard_spider::unknown::0030,ctid,wizard_spider::unknown,30,"[""T1490"",""T1105"",""T1486""]",3,"[""T1486"",""T1489"",""T1078"",""T1105"",""T1003""]"
ctid::wizard_spider::unknown::0031,ctid,wizard_spider::unknown,31,"[""T1105"",""T1486"",""T1021""]",3,"[""T1486"",""T1078"",""T1021"",""T1105"",""T1490""]"
ctid::wizard_spider::unknown::0032,ctid,wizard_spider::unknown,32,"[""T1486"",""T1021""]",2,"[""T1486"",""T1070"",""T1021"",""T1005"",""T1105""]"
ctid::wizard_spider::unknown::0033,ctid,wizard_spider::unknown,33,"[""T1021""]",1,"[""T1070"",""T1485"",""T1005"",""T1078"",""T1547""]"
stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,1,"[""T1560"",""T1567""]",2,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1020""]"
stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,2,"[""T1567""]",1,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1105""]"
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,1,"[""T1083"",""T1016""]",2,"[""T1082"",""T1069"",""T1057"",""T1018"",""T1078""]"
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,2,"[""T1083"",""T1016"",""T1518""]",3,"[""T1082"",""T1016"",""T1057"",""T1069"",""T1007""]"
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,3,"[""T1016"",""T1518""]",2,"[""T1083"",""T1005"",""T1012"",""T1082"",""T1057""]"
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,4,"[""T1518""]",1,"[""T1082"",""T1057"",""T1012"",""T1069"",""T1007""]"
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,5,"[""T1518""]",1,"[""T1082"",""T1057"",""T1069"",""T1033"",""T1012""]"
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,6,"[""T1518""]",1,"[""T1082"",""T1057"",""T1007"",""T1012"",""T1046""]"
stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,1,"[""T1560"",""T1567""]",2,"[""T1005"",""T1074"",""T1041"",""T1020"",""T1083""]"
stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,2,"[""T1567""]",1,"[""T1560"",""T1005"",""T1074"",""T1041"",""T1003""]"
stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,1,"[""T1018"",""T1135"",""T1021""]",3,"[""T1046"",""T1016"",""T1033"",""T1082"",""T1057""]"
stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,2,"[""T1135"",""T1021"",""T1047""]",3,"[""T1016"",""T1046"",""T1033"",""T1082"",""T1057""]"
stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,3,"[""T1021"",""T1047""]",2,"[""T1018"",""T1135"",""T1087"",""T1069"",""T1021""]"
stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,4,"[""T1047""]",1,"[""T1021"",""T1135"",""T1018"",""T1078"",""T1003""]"
stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,1,"[""T1033"",""T1018"",""T1016""]",3,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]"
stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,2,"[""T1018"",""T1016""]",2,"[""T1059"",""T1082"",""T1078"",""T1136"",""T1053""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,1,"[""T1087"",""T1016""]",2,"[""T1082"",""T1057"",""T1069"",""T1078"",""T1059""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,2,"[""T1087"",""T1016"",""T1057""]",3,"[""T1057"",""T1016"",""T1069"",""T1003"",""T1078""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,3,"[""T1016"",""T1057"",""T1135""]",3,"[""T1069"",""T1057"",""T1012"",""T1082"",""T1003""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,4,"[""T1057"",""T1135"",""T1018""]",3,"[""T1018"",""T1069"",""T1082"",""T1033"",""T1046""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0005,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,5,"[""T1135"",""T1018"",""T1518""]",3,"[""T1082"",""T1069"",""T1018"",""T1007"",""T1046""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0006,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,6,"[""T1018"",""T1518"",""T1069""]",3,"[""T1082"",""T1069"",""T1018"",""T1007"",""T1049""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0007,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,7,"[""T1518"",""T1069""]",2,"[""T1003"",""T1078"",""T1021"",""T1049"",""T1082""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0008,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,8,"[""T1069"",""T1518"",""T1018""]",3,"[""T1082"",""T1046"",""T1012"",""T1007"",""T1033""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0009,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,9,"[""T1518"",""T1018"",""T1217""]",3,"[""T1003"",""T1078"",""T1021"",""T1059"",""T1105""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0010,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,10,"[""T1018"",""T1217""]",2,"[""T1082"",""T1046"",""T1007"",""T1012"",""T1033""]"
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0011,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,11,"[""T1217""]",1,"[""T1082"",""T1046"",""T1007"",""T1012"",""T1033""]"
stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0001,stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,1,"[""T1005"",""T1074"",""T1560""]",3,"[""T1560"",""T1005"",""T1039"",""T1041"",""T1048""]"
stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0002,stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,2,"[""T1074"",""T1560"",""T1041""]",3,"[""T1560"",""T1041"",""T1030"",""T1074"",""T1005""]"
stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0003,stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,3,"[""T1560"",""T1041""]",2,"[""T1560"",""T1041"",""T1030"",""T1078"",""T1105""]"
stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0004,stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,4,"[""T1041""]",1,"[""T1560"",""T1074"",""T1005"",""T1041"",""T1030""]"
stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0001,stockpile,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,1,"[""T1018"",""T1564""]",2,"[""T1082"",""T1016"",""T1033"",""T1057"",""T1007""]"
stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0002,stockpile,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,2,"[""T1564""]",1,"[""T1069"",""T1087"",""T1033"",""T1078"",""T1021""]"
stockpile::4c28c132-d7d7-4a04-8908-d643b7cb1d58::0001,stockpile,4c28c132-d7d7-4a04-8908-d643b7cb1d58,1,"[""T1055""]",1,"[""T1055"",""T1059"",""T1003"",""T1018"",""T1082""]"
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0001,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,1,"[""T1003"",""T1016"",""T1069""]",3,"[""T1087"",""T1069"",""T1482"",""T1016"",""T1049""]"
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0002,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,2,"[""T1016"",""T1069""]",2,"[""T1021"",""T1078"",""T1069"",""T1087"",""T1049""]"
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0003,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,3,"[""T1069"",""T1016""]",2,"[""T1021"",""T1078"",""T1059"",""T1005"",""T1018""]"
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0004,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,4,"[""T1069"",""T1016"",""T1021""]",3,"[""T1021"",""T1078"",""T1059"",""T1005"",""T1018""]"
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0005,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,5,"[""T1016"",""T1021""]",2,"[""T1021"",""T1078"",""T1069"",""T1003"",""T1018""]"
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0006,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,6,"[""T1021"",""T1047""]",2,"[""T1021"",""T1078"",""T1003"",""T1018"",""T1069""]"
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0007,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,7,"[""T1021"",""T1047""]",2,"[""T1021"",""T1059"",""T1078"",""T1003"",""T1018""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0001,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,1,"[""T1115"",""T1217"",""T1496""]",3,"[""T1059"",""T1005"",""T1115"",""T1041"",""T1105""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0002,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,2,"[""T1217"",""T1496"",""T1074""]",3,"[""T1059"",""T1005"",""T1003"",""T1083"",""T1012""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0003,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,3,"[""T1496"",""T1074"",""T1005""]",3,"[""T1005"",""T1083"",""T1012"",""T1057"",""T1082""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0004,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,4,"[""T1074"",""T1005""]",2,"[""T1005"",""T1083"",""T1057"",""T1012"",""T1119""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0005,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,5,"[""T1005"",""T1074"",""T1560""]",3,"[""T1005"",""T1074"",""T1041"",""T1083"",""T1105""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0006,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,6,"[""T1074"",""T1560"",""T1041""]",3,"[""T1005"",""T1074"",""T1113"",""T1115"",""T1217""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0007,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,7,"[""T1560"",""T1041"",""T1005""]",3,"[""T1560"",""T1005"",""T1074"",""T1041"",""T1030""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0008,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,8,"[""T1041"",""T1005"",""T1518""]",3,"[""T1560"",""T1074"",""T1005"",""T1041"",""T1048""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0009,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,9,"[""T1005"",""T1518"",""T1016""]",3,"[""T1560"",""T1041"",""T1074"",""T1005"",""T1485""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0010,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,10,"[""T1518"",""T1016""]",2,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1119""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0011,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,11,"[""T1016"",""T1040""]",2,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1518""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0013,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,13,"[""T1040"",""T1059""]",2,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1016""]"
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0014,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,14,"[""T1059""]",1,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1059""]"
stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0001,stockpile,5d3e170e-f1b8-49f9-9ee1-c51605552a08,1,"[""T1005"",""T1074""]",2,"[""T1114"",""T1003"",""T1078"",""T1021"",""T1105""]"
stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0002,stockpile,5d3e170e-f1b8-49f9-9ee1-c51605552a08,2,"[""T1005"",""T1074""]",2,"[""T1119"",""T1213"",""T1003"",""T1078"",""T1105""]"
stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0001,stockpile,725226e0-45b8-4432-84ee-144d3f37ff8d,1,"[""T1018"",""T1570"",""T1021""]",3,"[""T1016"",""T1046"",""T1033"",""T1082"",""T1057""]"
stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0002,stockpile,725226e0-45b8-4432-84ee-144d3f37ff8d,2,"[""T1570"",""T1021""]",2,"[""T1046"",""T1016"",""T1033"",""T1082"",""T1057""]"
stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0003,stockpile,725226e0-45b8-4432-84ee-144d3f37ff8d,3,"[""T1021""]",1,"[""T1021"",""T1059"",""T1003"",""T1078"",""T1105""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0001,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,1,"[""T1552"",""T1135"",""T1018""]",3,"[""T1552"",""T1078"",""T1021"",""T1003"",""T1105""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0002,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,2,"[""T1135"",""T1018"",""T1003""]",3,"[""T1555"",""T1003"",""T1078"",""T1021"",""T1105""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0003,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,3,"[""T1018"",""T1003""]",2,"[""T1555"",""T1078"",""T1021"",""T1003"",""T1083""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0004,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,4,"[""T1003"",""T1018""]",2,"[""T1016"",""T1046"",""T1078"",""T1021"",""T1003""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0005,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,5,"[""T1018"",""T1021""]",2,"[""T1021"",""T1078"",""T1005"",""T1555"",""T1083""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0006,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,6,"[""T1018"",""T1021""]",2,"[""T1021"",""T1078"",""T1555"",""T1005"",""T1018""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0007,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,7,"[""T1021"",""T1570""]",2,"[""T1021"",""T1078"",""T1059"",""T1003"",""T1018""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0008,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,8,"[""T1021"",""T1570"",""T1047""]",3,"[""T1021"",""T1059"",""T1078"",""T1003"",""T1018""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0010,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,10,"[""T1047"",""T1021""]",2,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0011,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,11,"[""T1021""]",1,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]"
stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0012,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,12,"[""T1021""]",1,"[""T1021"",""T1047"",""T1059"",""T1003"",""T1105""]"
stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0001,stockpile,bcdbf6b9-14c5-495c-be84-37bce32c312b,1,"[""T1218""]",1,"[""T1078"",""T1021"",""T1069"",""T1087"",""T1059""]"
stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0002,stockpile,bcdbf6b9-14c5-495c-be84-37bce32c312b,2,"[""T1218""]",1,"[""T1021"",""T1055"",""T1547"",""T1078"",""T1105""]"
stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0002,stockpile,c220a8e6-609c-4d5b-9e1c-068ca01c2eec,2,"[""T1570""]",1,"[""T1069"",""T1087"",""T1482"",""T1016"",""T1049""]"
stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0001,stockpile,c724545d-a4cc-492e-8075-2ab9a699c847,1,"[""T1548""]",1,"[""T1059"",""T1078"",""T1003"",""T1021"",""T1105""]"
stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0002,stockpile,c724545d-a4cc-492e-8075-2ab9a699c847,2,"[""T1548""]",1,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]"
