embedding_row,sample_id,is_development,development_slot,token_count,oldest_events_removed,retained_text_sha256,l2_norm
720,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0010,0,,252,0,8068b0528e07416a3c9371e39462fc9b981ec8c07a5e3a84cbed92414927d699,0.9999998807907104
721,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0011,0,,278,0,bde67126824b71699fe2c5528c0d09e8ce30ca93a514cc71afa5c059f8acae40,0.9999998211860657
722,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0001,0,,29,0,85dd9b5bcd019172eaedaca925c9a57f50fa70393a15a1b907c7f98843f8c255,1.0
723,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0002,0,,54,0,b03c7e972a9013b23f7e820592740aabf80117381b6f360856ea598291a7d28e,0.9999999403953552
724,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0003,0,,79,0,aa3f770626391ebfac21f81b7948dc541bc195ac1b3aad0dfd06cb717c220371,1.0
725,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0004,0,,106,0,b994937c2de8971a7eb52295cf47ed2344a2398ee1f03c8ecc1ec6bec3bbfd0f,0.9999998807907104
726,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0001,0,,35,0,d74dd6a9e780c4339739d4aaee8000c0a39f3182538fb8750798d267c9e622e6,1.0
727,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0002,0,,74,0,808a9ac287860fac16efe0dec2aafcadb082db388ec3315df2777b799d374b0e,1.0
728,stockpile::4c28c132-d7d7-4a04-8908-d643b7cb1d58::0001,0,,42,0,56cf19c364bf15f3e03f27d8190d93c74419ee038683f78590649d5a3eb0acf2,0.9999999403953552
729,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0001,0,,41,0,d55fa340626b287a6d61eaf47befed5e265152f1dd6ef6e08554938f7ddb35b5,0.9999999403953552
730,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0002,0,,70,0,0365fc598a9d4633168658acd0a46c3c276f0d4856d8641bcb3e34a22b61340c,0.9999999403953552
731,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0003,0,,92,0,ce80248716c3733ae810ec5f2e1693c952ba6fa95e2ce069c72d2a728cd7a801,1.0
732,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0004,0,,127,0,ab8eb3d1d8020fcdc678fbff140b81f56c7933694514f99eafcb59456d1820ef,1.0
733,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0005,0,,162,0,248b7db3b415d1eaa28866623710afcca7499667079f36aa3006446c4700e1fb,1.0000001192092896
734,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0006,0,,191,0,030ba192d046261ee9c888049be4f4342fae9170cacbe28a4486bf0f5140a7a8,0.9999999403953552
735,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0007,0,,216,0,9747a43f3514b013ca80c6ed3eb1b510f3d2f160e8091c3dcd49958a44962395,0.9999998807907104
736,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0008,1,stockpile:long:2,247,0,610cbca2c4c2c52b06cf37e2a01275dc824666936f2fdaaba486417f9bc726df,0.9999999403953552
737,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0001,0,,27,0,a7dbc4b2ba862ecdf106408b9200f4ecbedee5803b461d8139fec1e0e8f82a3f,1.0
738,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0002,0,,56,0,2cbc88d3900b24ee6ec0e32a1f45a795b61e645921726ab3777973253d80116a,1.0
739,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0003,0,,79,0,48bd45436a1498b66dd85a0bc97143b159b91fbd3f4cdcafa329cafbda6245a8,1.0
740,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0004,0,,109,0,46c17977bd8551f0c1e7a78e353ef0fcef7a4a0d76ec499b8ab025042407229f,0.9999999403953552
741,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0005,0,,136,0,5d13a113f999c213bbd032bbac1b54e6eb4c084f155b6c160e17878fb7dc8859,0.9999999403953552
742,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0006,0,,161,0,e05686c514fa2c0234568feb12dbb97911d98f63d8846d485fcc26803c135c28,1.0
743,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0007,0,,186,0,c3b6e235e1fe74912ac442b15508eb71a4edc43b3014906f7670b4a41d4fc485,0.9999998807907104
744,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0008,0,,213,0,198958daa1ea1a6a2645768c83d607e2b1ad06c9dff44bf30be15aa6215171da,0.9999999403953552
745,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0009,0,,240,0,ae6d46479913541ada3bf9cca3138e2729e1adb0d691e77e235bfd4e0f4bd0b4,1.0
746,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0010,0,,265,0,24952827d068972c534c28edba1a48f12792ac971e2e97ecb82e736304a862a7,0.9999999403953552
747,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0011,0,,287,0,0ef40169f92f2a847698825fb98140122106456cfb89da6f236b49f209895e66,0.9999999403953552
748,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0012,1,stockpile:long:1,314,0,c2cc05633fbb13ffa7b3428e1d202057d0e91ce99acdf96d295b435080245bba,1.0
749,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0013,0,,343,0,02b7ebb0d3aee9ef445fa7dcf322c5ed6b7cbcf7037cee4bf4350b47d2c542cc,1.0
750,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0014,0,,372,0,dcbdfcf82ab43365d5629a10be09426d53f5ae7da6c2b113ca94fbc5f4072960,0.9999998211860657
751,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0001,0,,31,0,75d544f21aeda27b4a2015d85ed755da33910c4f3d2a4d0d580e0036f8b9060f,0.9999999403953552
752,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0002,0,,60,0,9639ca3447118d05ce090b26a2b6a10087245d99d1782f616ddec39f42e43271,0.9999998807907104
753,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0003,1,stockpile:medium:1,85,0,5813c76bbadcbd433730b6e1f6b5b66e67b4a5a780a494f7cb23e42f9aed96ee,1.0
754,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0001,0,,30,0,dbcf730cb42f9dcfa22f13d81067a435bb2ee38b2c16412ff2a9014dda90b3f0,0.9999999403953552
755,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0002,0,,57,0,0cab13b28e4c35867b5dd054626f2e94f479ec1acab79d7d3dac8456ca5adb67,0.9999999403953552
756,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0003,0,,96,0,6b727a315d2c7b1d08bb6d3c6a27f6a99c9ba5f59754cc7ef3b5a25fa6079870,1.0
757,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0001,0,,32,0,a296ee3f2bc265fc5dba58bf0049fbeae1dc3e034ceef604214aa594c21ede9e,1.0000001192092896
758,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0002,0,,60,0,4168891869423b275cc40027f4bfb037bfd4bbee6d77195a52bcac0120053ec6,0.9999999403953552
759,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0003,0,,82,0,162fb2757fb2d1efd1c365a40385d14d92a4985d4d98d8c7b95539ac069e2433,1.0000001192092896
760,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0004,0,,110,0,70dae7148225cdcda0bbe30a2df2aafcf9669125cdbc12480d9b7a8cc359539e,0.9999999403953552
761,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0005,0,,154,0,f08c0669f0f9c318c62095fca46362e80f7a7ea8177804eef11727d61a98dc89,1.0
762,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0006,0,,179,0,a553a6fda99db0ad6e50308c70db139ce681406f26d3e9aed6e2b30ac84c5338,0.9999998211860657
763,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0007,0,,206,0,07e021d09b3a1ed140015964772622fc73255cb756c1f659c7ad89d822712c2f,1.0
764,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0008,0,,231,0,5c571a71e6975523e99155c4aea895e8c3301e49fa9709977e2baf18af2225a2,0.9999998807907104
765,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0009,1,stockpile:long:3,262,0,d97969088e818b3666440bec38521bef496f65b736b734069d16c56470617011,0.9999999403953552
766,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0010,0,,301,0,570d6e2c454af5ae3f0360743af19f5bfb144eef591628d5bf3b037f7c7ddcee,1.0
767,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0011,0,,331,0,1948e92bb5a2f0612eb7a60b69b7759277048e30902c5ba0939bed4ef217a1ec,0.9999998807907104
768,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0012,0,,361,0,f9efbc7661a9831ea8c576e9bf639b02a5c50d65e1515d2251f9a9deaa89db3e,1.0
769,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0001,0,,35,0,466963bb09a61d15e3ded0c23a9e57605e7f9d3f5af6baccd721cc91c1d660ae,1.0
770,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0002,0,,66,0,05f82f6385b8ddf1ca47e8f41e686d61c569f9c0e0c55ea1e026fef69eed6e74,1.0
771,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0001,1,stockpile:short:2,35,0,d74dd6a9e780c4339739d4aaee8000c0a39f3182538fb8750798d267c9e622e6,1.0
772,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0002,0,,74,0,808a9ac287860fac16efe0dec2aafcadb082db388ec3315df2777b799d374b0e,1.0
773,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0001,0,,40,0,29813693486f62b6c3eb1622b2e40cab58fd5dcb5bcef8466c66f19888b57e1c,1.0000001192092896
774,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0002,0,,92,0,33fb8e4b5ecf188f85841b7b03b55bcf11a6a57f590889a1a07f889345663977,1.0
775,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0003,1,stockpile:medium:4,129,0,944983ff9b03195f2c31fd598d67c3b8667bf58aaba72e30efe88db65ab34d50,1.0
776,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0001,0,,40,0,30606060cdcb87783dab053bb1f076087e07e687c5ed7687f357ffe746be7fbd,1.0
777,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0002,0,,71,0,fed1b747a2b3bb10f4e407a66c907daca220216922eff8b4d25f8921881364cf,1.0
778,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0003,1,stockpile:medium:2,99,0,25a92b8aa5457110b214a6a6b282e0d599b1094ad9e4674a28bdc53a44b5cdf5,1.0
779,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0004,0,,128,0,67931a139724f0504ff74b1210f5df13515260ca397342a1a4f9e2a3edc06a12,1.0
780,stockpile::dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6::0001,1,stockpile:short:3,29,0,b14a42108a00a75738193e8ec64a2cfc2e0903eced8e13bc764a8e5414ea5a60,1.0
781,stockpile::dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6::0002,0,,60,0,fb03d21acf53627e02c8654886cb47ffa7b3125a2a98e814d2aa8720304502ea,0.9999999403953552
782,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0001,0,,30,0,dbcf730cb42f9dcfa22f13d81067a435bb2ee38b2c16412ff2a9014dda90b3f0,0.9999999403953552
783,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0002,0,,57,0,0cab13b28e4c35867b5dd054626f2e94f479ec1acab79d7d3dac8456ca5adb67,0.9999999403953552
784,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0003,0,,84,0,61765b70c999300ea972d9c05653b570913b6428a99f611fd6f7f48490e0bdb3,1.0
785,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0004,1,stockpile:medium:3,115,0,7ea91dd60dec17e35efdd55e7a2b73d58e6d8bd3180f79516bf5365e90f4683c,1.0000001192092896
786,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0001,0,,27,0,5eeabdafc36eb2a9692f2a21d6d7a57d46737d618d952bbd46a685176a54656f,0.9999999403953552
787,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0002,1,stockpile:short:1,50,0,af224a19eb10143ea656f7010211290a69b5524617f5274d5d71592491300f53,0.9999998211860657
788,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0003,0,,76,0,ae29f2342a3cefcc440fc50f7f2a1af0c59ccf98391568ea15258e732a4afe56,0.9999998807907104
789,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0004,0,,100,0,2f56b0d3abd4d1367a692863b1342adef178d2887586c4f7555053976050e6fc,0.9999998807907104
790,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0005,0,,127,0,8e31ea1619c5b40520f0eaf3fb02dcc858aeb5bd20d62e8dbf89b9f864316e9d,1.0
791,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0006,0,,157,0,344a946d6b14be75d5898f58c51334ba145cc2ba958a2886601de33fbe0fd8ef,1.0
792,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0007,0,,179,0,bd16e0437c425f5066b7fcde048c5cfdbe587f3f347cfda38808a78b980f370b,1.0
793,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0008,0,,205,0,8f7e18c8e7d87506d1fa705ad5376b6ba3e50d9985a43f480151515be00f1f08,1.0000001192092896
794,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0009,0,,227,0,4ae5a80d75bd81520521a98fbdf70365869d1c4e0a76fff0a3da4fa00f25880b,1.0000001192092896
795,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0010,0,,253,0,747c4a4823e5c8b68bc950b954b2b52e957f90714cde512b7c3687301fed10fc,1.0000001192092896
796,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0011,0,,277,0,156c9010aef9f510e26200012b1859f55fe2e647ba792b950eaa7e250897a525,1.0
797,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0012,0,,303,0,0262594a228b2e3f643e5f0456482a6fa5d2f692f202ddc2aaa88245365d8180,1.0000001192092896
798,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0013,0,,326,0,bfb0722068c9290440342d68d3bd67a512fd5abd77daafed1e52aa1272bc6e57,0.9999999403953552
799,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0014,0,,353,0,8fd2fd0cc97d766e53c29993788d9898f10f929c63a863cf86ffb27f1d6aa3b0,0.9999999403953552
800,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0015,0,,378,0,225427d0325a4c7bfacde02235bf2213d1d930c66d0b19754b00f77636136bf4,1.0
801,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0016,0,,403,0,c1260c665d73e34572911999ca4957be67ddec5c2b1288ef59dd472dd0b00c64,1.0000001192092896
802,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0017,0,,430,0,ab4061b0fb27e3374e49d9ba9e4be06d4d9668ea13ddd7f0a654a4aa3563c1e1,1.0
803,stockpile::e4324b88-8836-4803-b6b7-09b3c6cd4e94::0001,0,,32,0,4f2edba7d7b9f1ae93c3cb8e44b250e125390e1ccb7e2b6284a05e1ebf687e99,1.0
804,stockpile::e89a10d3-004f-4c15-b0eb-d1ba76a4b67f::0001,0,,187,0,64e4208aabd77e1f931853c9c56f4eb464cce75e0187760c6cb4fe9feb5a6494,1.0
805,stockpile::e89a10d3-004f-4c15-b0eb-d1ba76a4b67f::0002,0,,238,0,52af3e3a5f2d44b616b3c2b705a4a7b9f769241b75d46ec7fb20ad3e42a0bf0d,0.9999999403953552
806,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0001,0,,187,0,64e4208aabd77e1f931853c9c56f4eb464cce75e0187760c6cb4fe9feb5a6494,1.0
807,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0002,0,,214,0,c639118c789485833cac4de0f60609e9310999cdb75ff13e2291c121bc68c21d,0.9999999403953552
808,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0001,0,,29,0,c9f713da59b3bc8dc065b5309e35cf56afad25db5d4f497797f4addfcc9bad0f,0.9999999403953552
809,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0002,0,,55,0,6009387e388d7ea583dd1c4ff5ca32444da62ebaa67800136bb175a6f31ade1e,1.0
810,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0003,0,,90,0,307ae81b3f4dd53177e6dc5a4ce5f61dd70b71fc31fe617ef059abc0d35d4cb2,0.9999999403953552
811,stockpile::f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6::0001,0,,37,0,692ea4a8c2fd609d538b1e8aed8eb07dea75167f840531ed4d7c91062ef22068,1.0
812,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0001,0,,187,0,64e4208aabd77e1f931853c9c56f4eb464cce75e0187760c6cb4fe9feb5a6494,1.0
813,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0002,0,,238,0,52af3e3a5f2d44b616b3c2b705a4a7b9f769241b75d46ec7fb20ad3e42a0bf0d,0.9999999403953552
