sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,org_name,actor,plan_id,scenario_id,mapping_quality,recent_prefix_ids,kg_context,kg_snippet_ids,kg_snippet_types,kg_retrieved_snippet_ids,kg_chars_before,kg_chars_after,kg_empty_reason,flow_file,profile_file,profile_name
turla_snake::unknown::27,ctid,turla_snake::unknown,27,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105"",""T1569"",""T1070"",""T1059"",""T1069"",""T1087"",""T1018"",""T1105"",""T1003"",""T1550"",""T1070"",""T1057"",""T1136"",""T1105"",""T1570"",""T1505"",""T1059"",""T1070"",""T1016""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105"",""T1569.002"",""T1070.004"",""T1059.001"",""T1069.001"",""T1087.002"",""T1018"",""T1105"",""T1003.001"",""T1550.002"",""T1070.004"",""T1057"",""T1136.002"",""T1105"",""T1570"",""T1505.002"",""T1059.003"",""T1070.004"",""T1016""]",T1041,T1041,turla_snake,turla,turla_snake,unknown,high,"[""T1059"", ""T1070"", ""T1016""]","POWERSTATS uses File Deletion | Target ATT&CK ID: T1070.004 | [POWERSTATS](https://attack.mitre.org/software/S0223) can delete all files on the C:\, D:\, E:\ and, F:\ drives using [PowerShell](https://attack.mitre.org/techniques/T1059/001) Remove-Item ... ; Explosive uses System Network Configuration Discovery | Target ATT&CK ID: T1016 | [Explosive](https://attack.mitre.org/software/S0569) has collected the MAC address from the victim's machine.(Citation: CheckPoint Volatile Cedar March 2015) ; GoldFinder uses Internet Connection Discovery | Target ATT&CK ID: T1016.001 | [GoldFinder](https://attack.mitre.org/software/S0597) performed HTTP GET requests to check internet connectivity and ...","[""relationship::relationship--c18652f6-e25c-4e01-bec2-04204a50cf23"", ""relationship::relationship--00038d0e-7fc7-41c3-9055-edb4d87ea912"", ""relationship::relationship--001ecf24-8276-40d2-ba05-2d20e5c53ec9""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--c18652f6-e25c-4e01-bec2-04204a50cf23"", ""relationship::relationship--00038d0e-7fc7-41c3-9055-edb4d87ea912"", ""relationship::relationship--001ecf24-8276-40d2-ba05-2d20e5c53ec9"", ""relationship::relationship--0061f7aa-fe4e-41e5-8ebf-e9f526bda08f"", ""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe""]",1357,698,,,,
turla_snake::unknown::3,ctid,turla_snake::unknown,3,"[""T1189"",""T1204"",""T1082""]","[""T1189"",""T1204.002"",""T1082""]",T1105,T1105,turla_snake,turla,turla_snake,unknown,high,"[""T1189"", ""T1204"", ""T1082""]",Micropsia uses System Information Discovery | Target ATT&CK ID: T1082 | [Micropsia](https://attack.mitre.org/software/S0339) gathers the hostname and OS version from the victim’s machine.(Citation: Talos Micropsia June 2017)(Citation: Radware Micropsia ... ; FIN7 uses Malicious Link | Target ATT&CK ID: T1204.001 | [FIN7](https://attack.mitre.org/groups/G0046) has used malicious links to lure victims into downloading malware.(Citation: CrowdStrike Carbon Spider August 2021) ; njRAT uses System Information Discovery | Target ATT&CK ID: T1082 | [njRAT](https://attack.mitre.org/software/S0385) enumerates the victim operating system and computer name during the initial infection.(Citation: ...,"[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--00561c3c-345e-4578-95c3-b7e0a95db7b1"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--00561c3c-345e-4578-95c3-b7e0a95db7b1"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--011286cc-53bc-4910-bf38-79f1d79fc707"", ""relationship::relationship--01653d7c-2616-4ccc-9bab-225e897b01f2""]",1202,697,,,,
turla_snake::unknown::4,ctid,turla_snake::unknown,4,"[""T1189"",""T1204"",""T1082"",""T1105""]","[""T1189"",""T1204.002"",""T1082"",""T1105""]",T1014,T1014,turla_snake,turla,turla_snake,unknown,high,"[""T1204"", ""T1082"", ""T1105""]",Micropsia uses System Information Discovery | Target ATT&CK ID: T1082 | [Micropsia](https://attack.mitre.org/software/S0339) gathers the hostname and OS version from the victim’s machine.(Citation: Talos Micropsia June 2017)(Citation: Radware Micropsia ... ; FIN7 uses Malicious Link | Target ATT&CK ID: T1204.001 | [FIN7](https://attack.mitre.org/groups/G0046) has used malicious links to lure victims into downloading malware.(Citation: CrowdStrike Carbon Spider August 2021) ; njRAT uses System Information Discovery | Target ATT&CK ID: T1082 | [njRAT](https://attack.mitre.org/software/S0385) enumerates the victim operating system and computer name during the initial infection.(Citation: ...,"[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--00561c3c-345e-4578-95c3-b7e0a95db7b1"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--00561c3c-345e-4578-95c3-b7e0a95db7b1"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4""]",1403,697,,,,
turla_snake::unknown::5,ctid,turla_snake::unknown,5,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014""]",T1057,T1057,turla_snake,turla,turla_snake,unknown,high,"[""T1082"", ""T1105"", ""T1014""]",Micropsia uses System Information Discovery | Target ATT&CK ID: T1082 | [Micropsia](https://attack.mitre.org/software/S0339) gathers the hostname and OS version from the victim’s machine.(Citation: Talos Micropsia June 2017)(Citation: Radware Micropsia ... ; njRAT uses System Information Discovery | Target ATT&CK ID: T1082 | [njRAT](https://attack.mitre.org/software/S0385) enumerates the victim operating system and computer name during the initial infection.(Citation: Fidelis njRAT June 2013) ; Fox Kitten uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has downloaded additional tools including ...,"[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4""]",1182,663,,,,
turla_snake::unknown::6,ctid,turla_snake::unknown,6,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057""]",T1087,T1087.002,turla_snake,turla,turla_snake,unknown,high,"[""T1105"", ""T1014"", ""T1057""]",Fox Kitten uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has downloaded additional tools including [PsExec](https://attack.mitre.org/software/S0029) directly to endpoints.(Citation: CISA ... ; EvilBunny uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [EvilBunny](https://attack.mitre.org/software/S0396) has downloaded additional Lua scripts from the C2.(Citation: Cyphort EvilBunny Dec 2014) ; Pandora uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Pandora](https://attack.mitre.org/software/S0664) can load additional drivers and files onto a victim machine.(Citation: Trend Micro Iron Tiger April 2021) ; ShimRat ...,"[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a"", ""relationship::relationship--01d9bce9-9ae9-4167-b279-0f0ee4e6b263"", ""relationship::relationship--01f98d14-77b9-439f-8b44-920fcaca2b2b""]",1367,696,,,,
turla_snake::unknown::7,ctid,turla_snake::unknown,7,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002""]",T1049,T1049,turla_snake,turla,turla_snake,unknown,high,"[""T1014"", ""T1057"", ""T1087""]",DUSTTRAP uses Domain Account | Target ATT&CK ID: T1087.002 | [DUSTTRAP](https://attack.mitre.org/software/S1159) can enumerate domain accounts.(Citation: Google Cloud APT41 2024) ; Epic uses Process Discovery | Target ATT&CK ID: T1057 | [Epic](https://attack.mitre.org/software/S0091) uses the <code>tasklist /v</code> command to obtain a list of processes.(Citation: Kaspersky Turla)(Citation: Kaspersky Turla Aug 2014) ; Aquatic Panda uses Account Discovery | Target ATT&CK ID: T1087 | [Aquatic Panda](https://attack.mitre.org/groups/G0143) used the <code>last</code> command in Linux environments to identify recently logged-in users on victim machines.(Citation: Crowdstrike ... ; TA505 uses ...,"[""relationship::relationship--0136018a-db45-4517-9834-7261488bc3fe"", ""relationship::relationship--01f98d14-77b9-439f-8b44-920fcaca2b2b"", ""relationship::relationship--02b38264-044a-47ee-b8d8-a08cbb115d06"", ""relationship::relationship--02c88228-8275-42a7-9c3a-d5393556bceb""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0136018a-db45-4517-9834-7261488bc3fe"", ""relationship::relationship--01f98d14-77b9-439f-8b44-920fcaca2b2b"", ""relationship::relationship--02b38264-044a-47ee-b8d8-a08cbb115d06"", ""relationship::relationship--02c88228-8275-42a7-9c3a-d5393556bceb"", ""relationship::relationship--057815bb-550c-4e00-bfdb-c7e4bf6461cb"", ""relationship::relationship--058c67f3-9345-42be-a433-a4cea314d26d""]",1324,699,,,,
turla_snake::unknown::8,ctid,turla_snake::unknown,8,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049""]",T1105,T1105,turla_snake,turla,turla_snake,unknown,high,"[""T1057"", ""T1087"", ""T1049""]",DUSTTRAP uses Domain Account | Target ATT&CK ID: T1087.002 | [DUSTTRAP](https://attack.mitre.org/software/S1159) can enumerate domain accounts.(Citation: Google Cloud APT41 2024) ; Epic uses Process Discovery | Target ATT&CK ID: T1057 | [Epic](https://attack.mitre.org/software/S0091) uses the <code>tasklist /v</code> command to obtain a list of processes.(Citation: Kaspersky Turla)(Citation: Kaspersky Turla Aug 2014) ; Aquatic Panda uses Account Discovery | Target ATT&CK ID: T1087 | [Aquatic Panda](https://attack.mitre.org/groups/G0143) used the <code>last</code> command in Linux environments to identify recently logged-in users on victim machines.(Citation: Crowdstrike ... ; TA505 uses ...,"[""relationship::relationship--0136018a-db45-4517-9834-7261488bc3fe"", ""relationship::relationship--01f98d14-77b9-439f-8b44-920fcaca2b2b"", ""relationship::relationship--02b38264-044a-47ee-b8d8-a08cbb115d06"", ""relationship::relationship--02c88228-8275-42a7-9c3a-d5393556bceb""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0136018a-db45-4517-9834-7261488bc3fe"", ""relationship::relationship--01f98d14-77b9-439f-8b44-920fcaca2b2b"", ""relationship::relationship--02b38264-044a-47ee-b8d8-a08cbb115d06"", ""relationship::relationship--02c88228-8275-42a7-9c3a-d5393556bceb"", ""relationship::relationship--057815bb-550c-4e00-bfdb-c7e4bf6461cb"", ""relationship::relationship--058c67f3-9345-42be-a433-a4cea314d26d""]",1324,699,,,,
turla_snake::unknown::9,ctid,turla_snake::unknown,9,"[""T1189"",""T1204"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087"",""T1049"",""T1105""]","[""T1189"",""T1204.002"",""T1082"",""T1105"",""T1014"",""T1057"",""T1087.002"",""T1049"",""T1105""]",T1569,T1569.002,turla_snake,turla,turla_snake,unknown,high,"[""T1087"", ""T1049"", ""T1105""]",Fox Kitten uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has downloaded additional tools including [PsExec](https://attack.mitre.org/software/S0029) directly to endpoints.(Citation: CISA ... ; EvilBunny uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [EvilBunny](https://attack.mitre.org/software/S0396) has downloaded additional Lua scripts from the C2.(Citation: Cyphort EvilBunny Dec 2014) ; Pandora uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Pandora](https://attack.mitre.org/software/S0664) can load additional drivers and files onto a victim machine.(Citation: Trend Micro Iron Tiger April 2021) ; DUSTTRAP ...,"[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0136018a-db45-4517-9834-7261488bc3fe""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0136018a-db45-4517-9834-7261488bc3fe"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a"", ""relationship::relationship--01d9bce9-9ae9-4167-b279-0f0ee4e6b263""]",1306,697,,,,
wizard_spider::unknown::1,ctid,wizard_spider::unknown,1,"[""T1105""]","[""T1105""]",T1078,T1078,wizard_spider,wizard_spider,wizard_spider,unknown,high,"[""T1105""]",Fox Kitten uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has downloaded additional tools including [PsExec](https://attack.mitre.org/software/S0029) directly to endpoints.(Citation: CISA ... ; EvilBunny uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [EvilBunny](https://attack.mitre.org/software/S0396) has downloaded additional Lua scripts from the C2.(Citation: Cyphort EvilBunny Dec 2014) ; Pandora uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Pandora](https://attack.mitre.org/software/S0664) can load additional drivers and files onto a victim machine.(Citation: Trend Micro Iron Tiger April 2021) ; ShimRat ...,"[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a"", ""relationship::relationship--01d9bce9-9ae9-4167-b279-0f0ee4e6b263"", ""relationship::relationship--035dca04-cf9e-45ac-a037-f171b06078e6""]",1366,696,,,,
wizard_spider::unknown::10,ctid,wizard_spider::unknown,10,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001""]",T1105,T1105,wizard_spider,wizard_spider,wizard_spider,unknown,high,"[""T1552"", ""T1114"", ""T1021""]","Conti uses SMB/Windows Admin Shares | Target ATT&CK ID: T1021.002 | [Conti](https://attack.mitre.org/software/S0575) can spread via SMB and encrypts files on different hosts, potentially compromising an entire network.(Citation: Cybereason Conti Jan ... ; Ke3chang uses Remote Email Collection | Target ATT&CK ID: T1114.002 | [Ke3chang](https://attack.mitre.org/groups/G0004) has used compromised credentials and a .NET tool to dump data from Microsoft Exchange mailboxes.(Citation: NCC Group APT15 Alive and ... ; LunarMail uses Local Email Collection | Target ATT&CK ID: T1114.001 | [LunarMail](https://attack.mitre.org/software/S1142) can capture the recipients of sent email messages from ...","[""relationship::relationship--00789efc-c0c5-4bc2-96ad-9f893bf9c06d"", ""relationship::relationship--021885d8-90a5-4d70-91de-869783cd57d3"", ""relationship::relationship--02fad9c6-12fb-46d0-b307-877e9c80f4d0""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00789efc-c0c5-4bc2-96ad-9f893bf9c06d"", ""relationship::relationship--021885d8-90a5-4d70-91de-869783cd57d3"", ""relationship::relationship--02fad9c6-12fb-46d0-b307-877e9c80f4d0"", ""relationship::relationship--03a65a95-b802-49ee-bec1-a65cccec0e89"", ""relationship::relationship--044ad6d3-9389-4764-9b96-ad53dc98840d""]",1205,696,,,,
wizard_spider::unknown::11,ctid,wizard_spider::unknown,11,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105""]",T1082,T1082,wizard_spider,wizard_spider,wizard_spider,unknown,high,"[""T1114"", ""T1021"", ""T1105""]","Conti uses SMB/Windows Admin Shares | Target ATT&CK ID: T1021.002 | [Conti](https://attack.mitre.org/software/S0575) can spread via SMB and encrypts files on different hosts, potentially compromising an entire network.(Citation: Cybereason Conti Jan ... ; Fox Kitten uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has downloaded additional tools including [PsExec](https://attack.mitre.org/software/S0029) directly to endpoints.(Citation: CISA ... ; EvilBunny uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [EvilBunny](https://attack.mitre.org/software/S0396) has downloaded additional Lua scripts from the C2.(Citation: ...","[""relationship::relationship--00789efc-c0c5-4bc2-96ad-9f893bf9c06d"", ""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00789efc-c0c5-4bc2-96ad-9f893bf9c06d"", ""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a"", ""relationship::relationship--01d9bce9-9ae9-4167-b279-0f0ee4e6b263""]",1381,692,,,,
wizard_spider::unknown::12,ctid,wizard_spider::unknown,12,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082""]",T1007,T1007,wizard_spider,wizard_spider,wizard_spider,unknown,high,"[""T1021"", ""T1105"", ""T1082""]","Micropsia uses System Information Discovery | Target ATT&CK ID: T1082 | [Micropsia](https://attack.mitre.org/software/S0339) gathers the hostname and OS version from the victim’s machine.(Citation: Talos Micropsia June 2017)(Citation: Radware Micropsia ... ; njRAT uses System Information Discovery | Target ATT&CK ID: T1082 | [njRAT](https://attack.mitre.org/software/S0385) enumerates the victim operating system and computer name during the initial infection.(Citation: Fidelis njRAT June 2013) ; Conti uses SMB/Windows Admin Shares | Target ATT&CK ID: T1021.002 | [Conti](https://attack.mitre.org/software/S0575) can spread via SMB and encrypts files on different hosts, potentially ...","[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--00789efc-c0c5-4bc2-96ad-9f893bf9c06d""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--00789efc-c0c5-4bc2-96ad-9f893bf9c06d"", ""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9""]",1216,690,,,,
