development_slot,sample_id,source_audit_only,campaign_id_audit_only,arm,candidate_set_audit_only,b0_top5_audit_only,target_parent_ids_excluded_audit_only,transmitted_body_sha256,leakage_assertions_passed,generation_status,json_object,exact_schema_keys,valid_summary,valid_top5_in_candidates,evidence_summary,reranked_next_ttps,changed_from_b0,raw_output,reasoning_content_len,finish_reason,model_returned,completion_id,request_id,attempts,last_http_status,last_latency_ms,error_type,error_message,input_tokens_all_attempts,cache_hit_tokens_all_attempts,cache_miss_tokens_all_attempts,output_tokens_all_attempts,estimated_cost_usd_all_attempts,generated_at
stockpile:medium:3,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0004,stockpile,ddbd1850-5fd7-41d5-a7a1-1b15dac49090,UNION_LLM,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1059"",""T1070"",""T1078"",""T1105"",""T1560"",""T1562""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1021""]",9ebb0c202141a3ed6e5d577af307bc00382b3bed5e1081eba2d35a5322a61e59,True,ok,True,True,True,True,历史事件显示攻击者进行网络发现和横向移动，后续可能使用命令执行、凭据窃取和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件显示攻击者进行网络发现和横向移动，后续可能使用命令执行、凭据窃取和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,55ac021e-ada0-4b1c-b764-c37c72f51fb3,,1,200,1811,,,843,0,843,61,0.00013510000000000003,2026-08-10T03:10:22.763431+00:00
stockpile:medium:3,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0004,stockpile,ddbd1850-5fd7-41d5-a7a1-1b15dac49090,EDLR,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1059"",""T1070"",""T1078"",""T1105"",""T1560"",""T1562""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1021""]",7883fd21485e819f4c9f3be4f78464635c34e0db0e4c530f5c5ac5c14d106368,True,ok,True,True,True,True,基于历史事件中的横向移动和远程服务行为，结合候选技术的序列统计与语义相关性，优先关注执行、凭据访问和横向移动相关技术。,"[""T1059"",""T1021"",""T1105"",""T1078"",""T1003""]",1,"{""evidence_summary"":""基于历史事件中的横向移动和远程服务行为，结合候选技术的序列统计与语义相关性，优先关注执行、凭据访问和横向移动相关技术。"",""reranked_next_ttps"":[""T1059"",""T1021"",""T1105"",""T1078"",""T1003""]}",0,stop,deepseek-v4-flash,27a7abd4-457c-49ab-9217-85bd217c2c12,,1,200,2018,,,1931,0,1931,68,0.00028938000000000005,2026-08-10T03:10:23.080796+00:00
stockpile:medium:3,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0004,stockpile,ddbd1850-5fd7-41d5-a7a1-1b15dac49090,EDLR_SHUFFLE,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1059"",""T1070"",""T1078"",""T1105"",""T1560"",""T1562""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1021""]",ae45c42118f0660edef8a375d2a90b9b2d5e125e2e513f320d7b5179ae780d4f,True,ok,True,True,True,True,历史事件显示攻击者进行网络发现和横向移动，后续可能利用远程服务执行命令、窃取凭据或传输工具。,"[""T1021"",""T1059"",""T1078"",""T1105"",""T1003""]",1,"{""evidence_summary"":""历史事件显示攻击者进行网络发现和横向移动，后续可能利用远程服务执行命令、窃取凭据或传输工具。"",""reranked_next_ttps"":[""T1021"",""T1059"",""T1078"",""T1105"",""T1003""]}",0,stop,deepseek-v4-flash,90e0cf85-0a4c-40f8-8230-0c91e9c16c4f,,1,200,1935,,,1931,0,1931,63,0.00028798,2026-08-10T03:10:23.084585+00:00
stockpile:medium:4,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0003,stockpile,c724545d-a4cc-492e-8075-2ab9a699c847,EA_TOP5,"[""T1059"",""T1003"",""T1021"",""T1105"",""T1078""]","[""T1059"",""T1003"",""T1021"",""T1105"",""T1078""]","[""T1548""]",dadf888df3a25fa10770bcb7d5488942f47bd64c3cf5802a2f61e8f9406094b1,True,ok,True,True,True,True,攻击者连续使用UAC绕过和UIPI绕过，可能后续利用脚本执行、有效账户或远程服务进行横向移动和提权。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""攻击者连续使用UAC绕过和UIPI绕过，可能后续利用脚本执行、有效账户或远程服务进行横向移动和提权。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,d619c8cc-ff12-45a7-b9a7-765c7749a1cc,,1,200,1738,,,466,0,466,66,8.372000000000002e-05,2026-08-10T03:10:22.916482+00:00
stockpile:medium:4,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0003,stockpile,c724545d-a4cc-492e-8075-2ab9a699c847,UNION_LLM,"[""T1003"",""T1021"",""T1036"",""T1053"",""T1055"",""T1059"",""T1078"",""T1105"",""T1112"",""T1543""]","[""T1059"",""T1003"",""T1021"",""T1105"",""T1078""]","[""T1548""]",3f70c08f2dacac4612f6ecebcfbd8780ac0274ec979450881b28d746db9dce7d,True,ok,True,True,True,True,历史事件显示UAC绕过和权限提升，后续可能利用命令执行、有效账户、远程服务、凭据转储和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件显示UAC绕过和权限提升，后续可能利用命令执行、有效账户、远程服务、凭据转储和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,727889e1-d1ce-4b3d-97b6-b0e736acba9f,,1,200,1517,,,877,0,877,65,0.00014098000000000002,2026-08-10T03:10:22.719116+00:00
stockpile:medium:4,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0003,stockpile,c724545d-a4cc-492e-8075-2ab9a699c847,EDLR,"[""T1003"",""T1021"",""T1036"",""T1053"",""T1055"",""T1059"",""T1078"",""T1105"",""T1112"",""T1543""]","[""T1059"",""T1003"",""T1021"",""T1105"",""T1078""]","[""T1548""]",7fff0be41a6430e8bba687734ee0296e43d26e2dd81706f00d376803b33916cd,True,ok,True,True,True,True,历史事件均为UAC/UIPI绕过，属权限提升与防御规避，后续可能转向凭据窃取、横向移动或命令执行。,"[""T1003"",""T1059"",""T1021"",""T1078"",""T1105""]",1,"{""evidence_summary"":""历史事件均为UAC/UIPI绕过，属权限提升与防御规避，后续可能转向凭据窃取、横向移动或命令执行。"",""reranked_next_ttps"":[""T1003"",""T1059"",""T1021"",""T1078"",""T1105""]}",0,stop,deepseek-v4-flash,67aee43c-dad9-4f1a-b13b-7f6dd69ecd24,,1,200,1740,,,1964,0,1964,66,0.00029344000000000006,2026-08-10T03:10:23.116618+00:00
stockpile:medium:4,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0003,stockpile,c724545d-a4cc-492e-8075-2ab9a699c847,EDLR_SHUFFLE,"[""T1003"",""T1021"",""T1036"",""T1053"",""T1055"",""T1059"",""T1078"",""T1105"",""T1112"",""T1543""]","[""T1059"",""T1003"",""T1021"",""T1105"",""T1078""]","[""T1548""]",ce5968958cd9570af0eec85846060c7dbe1c6da23b96a56f65c25fd4ef2628f1,True,ok,True,True,True,True,历史事件均为UAC/UIPI绕过，属权限提升与防御规避。候选技术中，命令解释器、有效账户、远程服务等与后续横向移动或持久化相关，结合序列统计与B0排名，优先检查这些高可能性技术。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件均为UAC/UIPI绕过，属权限提升与防御规避。候选技术中，命令解释器、有效账户、远程服务等与后续横向移动或持久化相关，结合序列统计与B0排名，优先检查这些高可能性技术。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,75936e82-1aef-462b-94d5-1bfa8038c1d2,,1,200,2220,,,1964,0,1964,90,0.00030016,2026-08-10T03:10:23.602241+00:00
stockpile:short:1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0002,stockpile,de07f52d-9928-4071-9142-cb1d3bd851e8,EA_TOP5,"[""T1083"",""T1003"",""T1018"",""T1069"",""T1087""]","[""T1083"",""T1003"",""T1018"",""T1069"",""T1087""]","[""T1087"",""T1016""]",b0b0e9e30b800fe6e533ccc5bd4ac78472f4ed681f88fc4c2692ec35cc19a5cd,True,ok,True,True,True,True,已观察到敏感文件定位和用户发现，后续可能进行凭证访问、远程系统发现、账户发现等侦察活动。,"[""T1003"",""T1087"",""T1018"",""T1069"",""T1083""]",1,"{""evidence_summary"":""已观察到敏感文件定位和用户发现，后续可能进行凭证访问、远程系统发现、账户发现等侦察活动。"",""reranked_next_ttps"":[""T1003"",""T1087"",""T1018"",""T1069"",""T1083""]}",0,stop,deepseek-v4-flash,0f343048-5086-426b-b3c9-b8aa4b11460f,,1,200,1716,,,377,0,377,60,6.958000000000001e-05,2026-08-10T03:10:23.227284+00:00
stockpile:short:1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0002,stockpile,de07f52d-9928-4071-9142-cb1d3bd851e8,UNION_LLM,"[""T1003"",""T1016"",""T1018"",""T1057"",""T1069"",""T1082"",""T1083"",""T1087"",""T1105""]","[""T1083"",""T1003"",""T1018"",""T1069"",""T1087""]","[""T1087"",""T1016""]",3a2ddbf8e4f3dc249328c0f4e0e2835c040284d3a58943dfbc25001c5d82d0a2,True,ok,True,True,True,True,基于已观察事件，攻击者先定位敏感文件，再发现用户，后续可能转向凭据窃取、网络发现、远程系统发现、权限组发现和账户发现。,"[""T1003"",""T1018"",""T1069"",""T1087"",""T1083""]",1,"{""evidence_summary"":""基于已观察事件，攻击者先定位敏感文件，再发现用户，后续可能转向凭据窃取、网络发现、远程系统发现、权限组发现和账户发现。"",""reranked_next_ttps"":[""T1003"",""T1018"",""T1069"",""T1087"",""T1083""]}",0,stop,deepseek-v4-flash,c501f98e-42f8-4d0a-a909-52ee837ef474,,1,200,1534,,,713,0,713,73,0.00012026,2026-08-10T03:10:23.140266+00:00
stockpile:short:1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0002,stockpile,de07f52d-9928-4071-9142-cb1d3bd851e8,EDLR,"[""T1003"",""T1016"",""T1018"",""T1057"",""T1069"",""T1082"",""T1083"",""T1087"",""T1105""]","[""T1083"",""T1003"",""T1018"",""T1069"",""T1087""]","[""T1087"",""T1016""]",36dd13d86dea7b1283c1aaf29408230769a5fc02bd23424a98f7792808c5b386,True,ok,True,True,True,True,历史事件显示攻击者先定位敏感文件再发现用户，后续可能转向凭据获取、系统信息收集及工具传输。,"[""T1003"",""T1082"",""T1105"",""T1083"",""T1016""]",1,"{""evidence_summary"":""历史事件显示攻击者先定位敏感文件再发现用户，后续可能转向凭据获取、系统信息收集及工具传输。"",""reranked_next_ttps"":[""T1003"",""T1082"",""T1105"",""T1083"",""T1016""]}",0,stop,deepseek-v4-flash,9aacf4b3-1153-4d51-a953-8da57ce72344,,1,200,1652,,,1690,0,1690,62,0.00025396,2026-08-10T03:10:23.366315+00:00
stockpile:short:1,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0002,stockpile,de07f52d-9928-4071-9142-cb1d3bd851e8,EDLR_SHUFFLE,"[""T1003"",""T1016"",""T1018"",""T1057"",""T1069"",""T1082"",""T1083"",""T1087"",""T1105""]","[""T1083"",""T1003"",""T1018"",""T1069"",""T1087""]","[""T1087"",""T1016""]",6c69851bd4d0cfaf7e43385324ceff340563fc4a692b36824713df9f87607a7c,True,ok,True,True,True,True,基于历史事件中的文件定位和用户发现行为，结合候选技术的序列统计与语义相关性，优先排查凭证访问、账户发现、权限组发现、远程系统发现及文件目录发现。,"[""T1003"",""T1087"",""T1069"",""T1018"",""T1083""]",1,"{
  ""evidence_summary"": ""基于历史事件中的文件定位和用户发现行为，结合候选技术的序列统计与语义相关性，优先排查凭证访问、账户发现、权限组发现、远程系统发现及文件目录发现。"",
  ""reranked_next_ttps"": [""T1003"", ""T1087"", ""T1069"", ""T1018"", ""T1083""]
}",0,stop,deepseek-v4-flash,731b74d9-e7e9-4050-935d-423f3fb4d055,,1,200,1697,,,1690,0,1690,84,0.00026012,2026-08-10T03:10:23.571390+00:00
stockpile:short:2,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0001,stockpile,c220a8e6-609c-4d5b-9e1c-068ca01c2eec,EA_TOP5,"[""T1016"",""T1033"",""T1057"",""T1083"",""T1046""]","[""T1016"",""T1033"",""T1057"",""T1083"",""T1046""]","[""T1018"",""T1570""]",f53a63982129ff7d42d9f7e89d6bc2dfaba24d442b96f77b139faca13bd0146f,True,ok,True,True,True,True,利用Windows库获取主机FQDN，属于系统信息发现，后续可能转向网络发现、用户枚举、进程枚举、文件枚举或服务扫描。,"[""T1016"",""T1033"",""T1057"",""T1083"",""T1046""]",0,"{""evidence_summary"":""利用Windows库获取主机FQDN，属于系统信息发现，后续可能转向网络发现、用户枚举、进程枚举、文件枚举或服务扫描。"",""reranked_next_ttps"":[""T1016"",""T1033"",""T1057"",""T1083"",""T1046""]}",0,stop,deepseek-v4-flash,cc93b9e1-66f0-4dde-b6a8-abdc03084687,,1,200,1993,,,360,0,360,67,6.916000000000001e-05,2026-08-10T03:10:23.880385+00:00
stockpile:short:2,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0001,stockpile,c220a8e6-609c-4d5b-9e1c-068ca01c2eec,UNION_LLM,"[""T1016"",""T1033"",""T1046"",""T1057"",""T1069"",""T1083"",""T1087"",""T1105""]","[""T1016"",""T1033"",""T1057"",""T1083"",""T1046""]","[""T1018"",""T1570""]",a51112bf124a06cea87944c847fc0c926da64a82c4b6db6aac1d9294a48a53fb,True,ok,True,True,True,True,基于历史事件使用Windows库获取FQDN，属于系统信息发现，后续可能进行网络配置、用户、进程等发现活动。,"[""T1016"",""T1033"",""T1057"",""T1083"",""T1046""]",0,"{""evidence_summary"":""基于历史事件使用Windows库获取FQDN，属于系统信息发现，后续可能进行网络配置、用户、进程等发现活动。"",""reranked_next_ttps"":[""T1016"",""T1033"",""T1057"",""T1083"",""T1046""]}",0,stop,deepseek-v4-flash,78c46961-6467-43a0-8a84-60d8791bc07d,,1,200,1500,,,652,0,652,64,0.00010920000000000001,2026-08-10T03:10:23.411975+00:00
stockpile:short:2,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0001,stockpile,c220a8e6-609c-4d5b-9e1c-068ca01c2eec,EDLR,"[""T1016"",""T1033"",""T1046"",""T1057"",""T1069"",""T1083"",""T1087"",""T1105""]","[""T1016"",""T1033"",""T1057"",""T1083"",""T1046""]","[""T1018"",""T1570""]",f74cb352ccfc62ea5dbc791d0a91f8f8704560f1330da53bb20e4a11378a46f5,True,ok,True,True,True,True,基于历史事件使用Windows库获取FQDN，结合候选技术表的B0排名和序列统计，T1105在多个排名中居首且条件相关性强，T1016、T1087、T1069、T1057紧随其后。,"[""T1105"",""T1016"",""T1087"",""T1069"",""T1057""]",1,"{
  ""evidence_summary"": ""基于历史事件使用Windows库获取FQDN，结合候选技术表的B0排名和序列统计，T1105在多个排名中居首且条件相关性强，T1016、T1087、T1069、T1057紧随其后。"",
  ""reranked_next_ttps"": [""T1105"", ""T1016"", ""T1087"", ""T1069"", ""T1057""]
}",0,stop,deepseek-v4-flash,8c4bb375-7c4a-4ae2-840a-3dafe004b67e,,1,200,2426,,,1318,0,1318,98,0.00021196,2026-08-10T03:10:24.425299+00:00
stockpile:short:2,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0001,stockpile,c220a8e6-609c-4d5b-9e1c-068ca01c2eec,EDLR_SHUFFLE,"[""T1016"",""T1033"",""T1046"",""T1057"",""T1069"",""T1083"",""T1087"",""T1105""]","[""T1016"",""T1033"",""T1057"",""T1083"",""T1046""]","[""T1018"",""T1570""]",a50dd44097e5b49454f223489c5bf4e6dac47307cf25c7c182bbb78f7d2af991,True,ok,True,True,True,True,历史事件显示攻击者使用Windows库获取FQDN，属于系统信息发现。结合候选技术表的序列统计，T1046、T1057、T1033等发现类技术出现频率高，且T1105作为后续传输工具也具可能性。,"[""T1046"",""T1057"",""T1033"",""T1105"",""T1087""]",1,"{
  ""evidence_summary"": ""历史事件显示攻击者使用Windows库获取FQDN，属于系统信息发现。结合候选技术表的序列统计，T1046、T1057、T1033等发现类技术出现频率高，且T1105作为后续传输工具也具可能性。"",
  ""reranked_next_ttps"": [""T1046"", ""T1057"", ""T1033"", ""T1105"", ""T1087""]
}",0,stop,deepseek-v4-flash,356c32bb-c32c-4629-b175-94835a4681fa,,1,200,2002,,,1318,0,1318,100,0.00021252,2026-08-10T03:10:24.042189+00:00
stockpile:short:3,stockpile::dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6::0001,stockpile,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6,EA_TOP5,"[""T1087"",""T1018"",""T1046"",""T1003"",""T1021""]","[""T1087"",""T1018"",""T1046"",""T1003"",""T1021""]","[""T1021"",""T1569""]",f3d811c88a434d7a77e96ea31dd39e273146ea480b0b1f308681ea9dc47e3019,True,ok,True,True,True,True,观察到的远程主机共享查看行为属于发现阶段，后续可能转向凭据访问或横向移动。,"[""T1021"",""T1003"",""T1087"",""T1018"",""T1046""]",1,"{""evidence_summary"":""观察到的远程主机共享查看行为属于发现阶段，后续可能转向凭据访问或横向移动。"",""reranked_next_ttps"":[""T1021"",""T1003"",""T1087"",""T1018"",""T1046""]}",0,stop,deepseek-v4-flash,4c0929b0-97e0-4985-a96b-7fbf59602ed6,,1,200,1871,,,356,0,356,56,6.552000000000001e-05,2026-08-10T03:10:23.923190+00:00
stockpile:short:3,stockpile::dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6::0001,stockpile,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6,UNION_LLM,"[""T1003"",""T1007"",""T1016"",""T1018"",""T1021"",""T1046"",""T1070"",""T1087"",""T1486""]","[""T1087"",""T1018"",""T1046"",""T1003"",""T1021""]","[""T1021"",""T1569""]",184bff3b2228cb5c112fb821692424a3012a5741c03b3d4a982e365815cdd0a3,True,ok,True,True,True,True,基于远程主机共享查看行为，优先排查账户发现、远程系统发现、网络服务发现等侦察后续动作，结合B0先验排序。,"[""T1087"",""T1018"",""T1046"",""T1003"",""T1021""]",0,"{""evidence_summary"":""基于远程主机共享查看行为，优先排查账户发现、远程系统发现、网络服务发现等侦察后续动作，结合B0先验排序。"",""reranked_next_ttps"":[""T1087"",""T1018"",""T1046"",""T1003"",""T1021""]}",0,stop,deepseek-v4-flash,0c9533ef-3588-429a-87f1-5c55f22329a8,,1,200,1988,,,693,0,693,66,0.00011550000000000002,2026-08-10T03:10:24.074522+00:00
stockpile:short:3,stockpile::dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6::0001,stockpile,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6,EDLR,"[""T1003"",""T1007"",""T1016"",""T1018"",""T1021"",""T1046"",""T1070"",""T1087"",""T1486""]","[""T1087"",""T1018"",""T1046"",""T1003"",""T1021""]","[""T1021"",""T1569""]",bcc3f64052f94631ea50f6f28be2d3cee840bfc0c03ac172be756d1803a66b8c,True,ok,True,True,True,True,基于远程主机共享查看行为，优先排查远程系统发现、账户发现、网络配置发现等侦察技术，结合序列统计与语义先验。,"[""T1018"",""T1087"",""T1016"",""T1007"",""T1046""]",1,"{
  ""evidence_summary"": ""基于远程主机共享查看行为，优先排查远程系统发现、账户发现、网络配置发现等侦察技术，结合序列统计与语义先验。"",
  ""reranked_next_ttps"": [""T1018"", ""T1087"", ""T1016"", ""T1007"", ""T1046""]
}",0,stop,deepseek-v4-flash,8050ba85-34d5-47f7-9e82-c516c7be3fb5,,1,200,1524,,,1444,0,1444,75,0.00022316000000000003,2026-08-10T03:10:23.662306+00:00
stockpile:short:3,stockpile::dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6::0001,stockpile,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6,EDLR_SHUFFLE,"[""T1003"",""T1007"",""T1016"",""T1018"",""T1021"",""T1046"",""T1070"",""T1087"",""T1486""]","[""T1087"",""T1018"",""T1046"",""T1003"",""T1021""]","[""T1021"",""T1569""]",61eb6f596906459e915ac601958d25aa421384690fcb0dd4a4a7f1bc7de5aaa1,True,ok,True,True,True,True,基于历史事件T1135远程共享发现，结合候选技术表的序列统计与语义相关性，优先检查高概率后续发现、横向移动及凭据访问技术。,"[""T1046"",""T1016"",""T1007"",""T1070"",""T1486""]",1,"{
  ""evidence_summary"": ""基于历史事件T1135远程共享发现，结合候选技术表的序列统计与语义相关性，优先检查高概率后续发现、横向移动及凭据访问技术。"",
  ""reranked_next_ttps"": [""T1046"", ""T1016"", ""T1007"", ""T1070"", ""T1486""]
}",0,stop,deepseek-v4-flash,564b4758-06a3-4e89-828b-bf75d21ef752,,1,200,1942,,,1444,0,1444,79,0.00022428000000000004,2026-08-10T03:10:24.188644+00:00
