score_row,held_out_source,seed,learning_rate,epoch,beta,sample_id,campaign_id
323,ctid,43,0.001,40,0.1,ctid::apt29::unknown::0062,apt29::unknown
324,ctid,43,0.001,40,0.1,ctid::apt29::unknown::0063,apt29::unknown
325,ctid,43,0.001,40,0.1,ctid::apt29::unknown::0064,apt29::unknown
326,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0001,carbanak::unknown
327,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0002,carbanak::unknown
328,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0003,carbanak::unknown
329,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0004,carbanak::unknown
330,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0005,carbanak::unknown
331,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0006,carbanak::unknown
332,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0008,carbanak::unknown
333,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0009,carbanak::unknown
334,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0010,carbanak::unknown
335,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0011,carbanak::unknown
336,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0012,carbanak::unknown
337,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0013,carbanak::unknown
338,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0014,carbanak::unknown
339,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0015,carbanak::unknown
340,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0016,carbanak::unknown
341,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0017,carbanak::unknown
342,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0018,carbanak::unknown
343,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0019,carbanak::unknown
344,ctid,43,0.001,40,0.1,ctid::carbanak::unknown::0020,carbanak::unknown
345,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0001,fin6::unknown
346,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0002,fin6::unknown
347,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0003,fin6::unknown
348,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0004,fin6::unknown
349,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0005,fin6::unknown
350,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0006,fin6::unknown
351,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0007,fin6::unknown
352,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0008,fin6::unknown
353,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0009,fin6::unknown
354,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0010,fin6::unknown
355,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0012,fin6::unknown
356,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0013,fin6::unknown
357,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0014,fin6::unknown
358,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0015,fin6::unknown
359,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0016,fin6::unknown
360,ctid,43,0.001,40,0.1,ctid::fin6::unknown::0017,fin6::unknown
361,ctid,43,0.001,40,0.1,ctid::fin7::unknown::0001,fin7::unknown
362,ctid,43,0.001,40,0.1,ctid::fin7::unknown::0002,fin7::unknown
363,ctid,43,0.001,40,0.1,ctid::fin7::unknown::0003,fin7::unknown
364,ctid,43,0.001,40,0.1,ctid::fin7::unknown::0004,fin7::unknown
365,ctid,43,0.001,40,0.1,ctid::fin7::unknown::0006,fin7::unknown
366,ctid,43,0.001,40,0.1,ctid::fin7::unknown::0007,fin7::unknown
367,ctid,43,0.001,40,0.1,ctid::fin7::unknown::0008,fin7::unknown
368,ctid,43,0.001,40,0.1,ctid::fin7::unknown::0009,fin7::unknown
369,ctid,43,0.001,40,0.1,ctid::menu_pass::unknown::0001,menu_pass::unknown
370,ctid,43,0.001,40,0.1,ctid::menu_pass::unknown::0002,menu_pass::unknown
371,ctid,43,0.001,40,0.1,ctid::menu_pass::unknown::0003,menu_pass::unknown
372,ctid,43,0.001,40,0.1,ctid::menu_pass::unknown::0004,menu_pass::unknown
373,ctid,43,0.001,40,0.1,ctid::menu_pass::unknown::0005,menu_pass::unknown
374,ctid,43,0.001,40,0.1,ctid::menu_pass::unknown::0006,menu_pass::unknown
375,ctid,43,0.001,40,0.1,ctid::menu_pass::unknown::0007,menu_pass::unknown
376,ctid,43,0.001,40,0.1,ctid::menu_pass::unknown::0008,menu_pass::unknown
377,ctid,43,0.001,40,0.1,ctid::menu_pass::unknown::0009,menu_pass::unknown
378,ctid,43,0.001,40,0.1,ctid::menu_pass::unknown::0010,menu_pass::unknown
379,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0001,oilrig::unknown
380,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0002,oilrig::unknown
381,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0003,oilrig::unknown
382,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0004,oilrig::unknown
383,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0005,oilrig::unknown
384,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0006,oilrig::unknown
385,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0007,oilrig::unknown
386,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0008,oilrig::unknown
387,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0009,oilrig::unknown
388,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0010,oilrig::unknown
389,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0011,oilrig::unknown
390,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0012,oilrig::unknown
391,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0013,oilrig::unknown
392,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0014,oilrig::unknown
393,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0015,oilrig::unknown
394,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0016,oilrig::unknown
395,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0017,oilrig::unknown
396,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0018,oilrig::unknown
397,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0019,oilrig::unknown
398,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0020,oilrig::unknown
399,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0021,oilrig::unknown
400,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0022,oilrig::unknown
401,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0023,oilrig::unknown
402,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0024,oilrig::unknown
403,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0025,oilrig::unknown
404,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0026,oilrig::unknown
405,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0027,oilrig::unknown
406,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0028,oilrig::unknown
407,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0029,oilrig::unknown
408,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0030,oilrig::unknown
409,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0031,oilrig::unknown
410,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0032,oilrig::unknown
411,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0033,oilrig::unknown
412,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0035,oilrig::unknown
413,ctid,43,0.001,40,0.1,ctid::oilrig::unknown::0036,oilrig::unknown
414,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0001,sandworm::unknown
415,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0002,sandworm::unknown
416,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0003,sandworm::unknown
417,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0004,sandworm::unknown
418,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0005,sandworm::unknown
419,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0006,sandworm::unknown
420,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0007,sandworm::unknown
421,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0008,sandworm::unknown
422,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0009,sandworm::unknown
423,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0011,sandworm::unknown
424,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0012,sandworm::unknown
425,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0013,sandworm::unknown
426,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0014,sandworm::unknown
427,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0015,sandworm::unknown
428,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0016,sandworm::unknown
429,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0017,sandworm::unknown
430,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0018,sandworm::unknown
431,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0019,sandworm::unknown
432,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0020,sandworm::unknown
433,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0021,sandworm::unknown
434,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0022,sandworm::unknown
435,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0023,sandworm::unknown
436,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0024,sandworm::unknown
437,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0025,sandworm::unknown
438,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0026,sandworm::unknown
439,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0027,sandworm::unknown
440,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0028,sandworm::unknown
441,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0029,sandworm::unknown
442,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0030,sandworm::unknown
443,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0031,sandworm::unknown
444,ctid,43,0.001,40,0.1,ctid::sandworm::unknown::0032,sandworm::unknown
445,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0001,turla_carbon::unknown
446,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0002,turla_carbon::unknown
447,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0003,turla_carbon::unknown
448,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0004,turla_carbon::unknown
449,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0005,turla_carbon::unknown
450,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0006,turla_carbon::unknown
451,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0007,turla_carbon::unknown
452,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0008,turla_carbon::unknown
453,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0009,turla_carbon::unknown
454,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0010,turla_carbon::unknown
455,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0011,turla_carbon::unknown
456,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0012,turla_carbon::unknown
457,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0013,turla_carbon::unknown
458,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0014,turla_carbon::unknown
459,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0015,turla_carbon::unknown
460,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0016,turla_carbon::unknown
461,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0017,turla_carbon::unknown
462,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0018,turla_carbon::unknown
463,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0019,turla_carbon::unknown
464,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0020,turla_carbon::unknown
465,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0021,turla_carbon::unknown
466,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0022,turla_carbon::unknown
467,ctid,43,0.001,40,0.1,ctid::turla_carbon::unknown::0023,turla_carbon::unknown
468,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0001,turla_snake::unknown
469,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0002,turla_snake::unknown
470,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0003,turla_snake::unknown
471,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0004,turla_snake::unknown
472,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0005,turla_snake::unknown
473,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0006,turla_snake::unknown
474,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0007,turla_snake::unknown
475,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0008,turla_snake::unknown
476,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0009,turla_snake::unknown
477,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0010,turla_snake::unknown
478,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0011,turla_snake::unknown
479,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0013,turla_snake::unknown
480,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0014,turla_snake::unknown
481,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0015,turla_snake::unknown
482,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0016,turla_snake::unknown
483,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0017,turla_snake::unknown
484,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0018,turla_snake::unknown
485,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0019,turla_snake::unknown
486,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0020,turla_snake::unknown
487,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0021,turla_snake::unknown
488,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0022,turla_snake::unknown
489,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0023,turla_snake::unknown
490,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0024,turla_snake::unknown
491,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0025,turla_snake::unknown
492,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0026,turla_snake::unknown
493,ctid,43,0.001,40,0.1,ctid::turla_snake::unknown::0027,turla_snake::unknown
494,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0001,wizard_spider::unknown
495,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0002,wizard_spider::unknown
496,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0003,wizard_spider::unknown
497,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0004,wizard_spider::unknown
498,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0005,wizard_spider::unknown
499,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0006,wizard_spider::unknown
500,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0007,wizard_spider::unknown
501,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0008,wizard_spider::unknown
502,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0009,wizard_spider::unknown
503,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0010,wizard_spider::unknown
504,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0011,wizard_spider::unknown
505,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0012,wizard_spider::unknown
506,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0013,wizard_spider::unknown
507,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0014,wizard_spider::unknown
508,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0015,wizard_spider::unknown
509,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0016,wizard_spider::unknown
510,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0017,wizard_spider::unknown
511,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0019,wizard_spider::unknown
512,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0020,wizard_spider::unknown
513,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0021,wizard_spider::unknown
514,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0022,wizard_spider::unknown
515,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0023,wizard_spider::unknown
516,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0024,wizard_spider::unknown
517,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0025,wizard_spider::unknown
518,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0026,wizard_spider::unknown
519,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0027,wizard_spider::unknown
520,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0028,wizard_spider::unknown
521,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0029,wizard_spider::unknown
522,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0030,wizard_spider::unknown
523,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0031,wizard_spider::unknown
524,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0032,wizard_spider::unknown
525,ctid,43,0.001,40,0.1,ctid::wizard_spider::unknown::0033,wizard_spider::unknown
526,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0001,apt29::unknown
527,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0002,apt29::unknown
528,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0003,apt29::unknown
529,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0004,apt29::unknown
530,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0005,apt29::unknown
531,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0006,apt29::unknown
532,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0007,apt29::unknown
533,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0008,apt29::unknown
534,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0009,apt29::unknown
535,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0010,apt29::unknown
536,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0011,apt29::unknown
537,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0012,apt29::unknown
538,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0013,apt29::unknown
539,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0014,apt29::unknown
540,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0015,apt29::unknown
541,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0016,apt29::unknown
542,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0017,apt29::unknown
543,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0018,apt29::unknown
544,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0019,apt29::unknown
545,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0020,apt29::unknown
546,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0021,apt29::unknown
547,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0022,apt29::unknown
548,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0023,apt29::unknown
549,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0024,apt29::unknown
550,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0025,apt29::unknown
551,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0026,apt29::unknown
552,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0028,apt29::unknown
553,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0029,apt29::unknown
554,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0030,apt29::unknown
555,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0031,apt29::unknown
556,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0032,apt29::unknown
557,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0033,apt29::unknown
558,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0034,apt29::unknown
559,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0035,apt29::unknown
560,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0036,apt29::unknown
561,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0037,apt29::unknown
562,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0038,apt29::unknown
563,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0039,apt29::unknown
564,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0040,apt29::unknown
565,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0041,apt29::unknown
566,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0042,apt29::unknown
567,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0043,apt29::unknown
568,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0044,apt29::unknown
569,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0045,apt29::unknown
570,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0046,apt29::unknown
571,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0047,apt29::unknown
572,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0048,apt29::unknown
573,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0049,apt29::unknown
574,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0050,apt29::unknown
575,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0051,apt29::unknown
576,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0052,apt29::unknown
577,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0053,apt29::unknown
578,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0054,apt29::unknown
579,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0055,apt29::unknown
580,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0056,apt29::unknown
581,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0057,apt29::unknown
582,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0058,apt29::unknown
583,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0059,apt29::unknown
584,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0060,apt29::unknown
585,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0061,apt29::unknown
586,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0062,apt29::unknown
587,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0063,apt29::unknown
588,ctid,44,0.001,40,0.1,ctid::apt29::unknown::0064,apt29::unknown
589,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0001,carbanak::unknown
590,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0002,carbanak::unknown
591,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0003,carbanak::unknown
592,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0004,carbanak::unknown
593,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0005,carbanak::unknown
594,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0006,carbanak::unknown
595,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0008,carbanak::unknown
596,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0009,carbanak::unknown
597,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0010,carbanak::unknown
598,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0011,carbanak::unknown
599,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0012,carbanak::unknown
600,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0013,carbanak::unknown
601,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0014,carbanak::unknown
602,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0015,carbanak::unknown
603,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0016,carbanak::unknown
604,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0017,carbanak::unknown
605,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0018,carbanak::unknown
606,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0019,carbanak::unknown
607,ctid,44,0.001,40,0.1,ctid::carbanak::unknown::0020,carbanak::unknown
608,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0001,fin6::unknown
609,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0002,fin6::unknown
610,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0003,fin6::unknown
611,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0004,fin6::unknown
612,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0005,fin6::unknown
613,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0006,fin6::unknown
614,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0007,fin6::unknown
615,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0008,fin6::unknown
616,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0009,fin6::unknown
617,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0010,fin6::unknown
618,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0012,fin6::unknown
619,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0013,fin6::unknown
620,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0014,fin6::unknown
621,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0015,fin6::unknown
622,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0016,fin6::unknown
623,ctid,44,0.001,40,0.1,ctid::fin6::unknown::0017,fin6::unknown
624,ctid,44,0.001,40,0.1,ctid::fin7::unknown::0001,fin7::unknown
