score_row,held_out_source,inner_training_source,inner_validation_source,seed,learning_rate,epoch,beta,sample_id,campaign_id
228,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::MITRE NERVE::0005,MITRE NERVE
229,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::MITRE NERVE::0006,MITRE NERVE
230,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::MITRE NERVE::0007,MITRE NERVE
231,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Maastricht University Ransomware::0001,Maastricht University Ransomware
232,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Maastricht University Ransomware::0003,Maastricht University Ransomware
233,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Maastricht University Ransomware::0004,Maastricht University Ransomware
234,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Maastricht University Ransomware::0005,Maastricht University Ransomware
235,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Maastricht University Ransomware::0006,Maastricht University Ransomware
236,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Maastricht University Ransomware::0007,Maastricht University Ransomware
237,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Maastricht University Ransomware::0008,Maastricht University Ransomware
238,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Maastricht University Ransomware::0009,Maastricht University Ransomware
239,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Maastricht University Ransomware::0010,Maastricht University Ransomware
240,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Maastricht University Ransomware::0011,Maastricht University Ransomware
241,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Mac Malware Steals Crypto::0001,Mac Malware Steals Crypto
242,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Mac Malware Steals Crypto::0002,Mac Malware Steals Crypto
243,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Mac Malware Steals Crypto::0004,Mac Malware Steals Crypto
244,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Marriott Breach::0001,Marriott Breach
245,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Marriott Breach::0002,Marriott Breach
246,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Marriott Breach::0003,Marriott Breach
247,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Marriott Breach::0004,Marriott Breach
248,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Muddy Water::0001,Muddy Water
249,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Muddy Water::0002,Muddy Water
250,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Muddy Water::0003,Muddy Water
251,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Muddy Water::0004,Muddy Water
252,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Muddy Water::0005,Muddy Water
253,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Muddy Water::0006,Muddy Water
254,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Muddy Water::0008,Muddy Water
255,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Muddy Water::0009,Muddy Water
256,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0001,NotPetya
257,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0002,NotPetya
258,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0003,NotPetya
259,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0004,NotPetya
260,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0008,NotPetya
261,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0009,NotPetya
262,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0010,NotPetya
263,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0011,NotPetya
264,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0012,NotPetya
265,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0013,NotPetya
266,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0014,NotPetya
267,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0015,NotPetya
268,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::NotPetya::0016,NotPetya
269,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0001,OceanLotus
270,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0002,OceanLotus
271,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0003,OceanLotus
272,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0004,OceanLotus
273,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0005,OceanLotus
274,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0006,OceanLotus
275,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0007,OceanLotus
276,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0008,OceanLotus
277,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0009,OceanLotus
278,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0010,OceanLotus
279,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0011,OceanLotus
280,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0012,OceanLotus
281,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0013,OceanLotus
282,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0014,OceanLotus
283,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0015,OceanLotus
284,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0016,OceanLotus
285,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0017,OceanLotus
286,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0018,OceanLotus
287,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0019,OceanLotus
288,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::OceanLotus::0020,OceanLotus
289,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0001,REvil
290,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0002,REvil
291,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0003,REvil
292,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0004,REvil
293,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0005,REvil
294,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0006,REvil
295,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0007,REvil
296,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0008,REvil
297,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0009,REvil
298,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0010,REvil
299,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0011,REvil
300,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0012,REvil
301,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0013,REvil
302,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0014,REvil
303,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0015,REvil
304,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0016,REvil
305,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0017,REvil
306,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::REvil::0018,REvil
307,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0001,Ragnar Locker
308,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0002,Ragnar Locker
309,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0003,Ragnar Locker
310,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0004,Ragnar Locker
311,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0005,Ragnar Locker
312,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0006,Ragnar Locker
313,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0007,Ragnar Locker
314,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0008,Ragnar Locker
315,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0009,Ragnar Locker
316,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0010,Ragnar Locker
317,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0011,Ragnar Locker
318,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Ragnar Locker::0012,Ragnar Locker
319,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SWIFT Heist::0001,SWIFT Heist
320,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SWIFT Heist::0002,SWIFT Heist
321,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SWIFT Heist::0003,SWIFT Heist
322,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SWIFT Heist::0004,SWIFT Heist
323,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SearchAwesome Adware::0001,SearchAwesome Adware
324,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SearchAwesome Adware::0002,SearchAwesome Adware
325,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SearchAwesome Adware::0003,SearchAwesome Adware
326,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SearchAwesome Adware::0004,SearchAwesome Adware
327,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SearchAwesome Adware::0005,SearchAwesome Adware
328,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SearchAwesome Adware::0006,SearchAwesome Adware
329,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SearchAwesome Adware::0007,SearchAwesome Adware
330,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SearchAwesome Adware::0008,SearchAwesome Adware
331,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SearchAwesome Adware::0009,SearchAwesome Adware
332,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SearchAwesome Adware::0010,SearchAwesome Adware
333,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0001,Shamoon
334,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0002,Shamoon
335,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0003,Shamoon
336,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0004,Shamoon
337,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0005,Shamoon
338,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0006,Shamoon
339,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0007,Shamoon
340,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0008,Shamoon
341,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0009,Shamoon
342,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0010,Shamoon
343,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0011,Shamoon
344,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0012,Shamoon
345,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0013,Shamoon
346,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0014,Shamoon
347,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0015,Shamoon
348,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0016,Shamoon
349,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0017,Shamoon
350,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Shamoon::0018,Shamoon
351,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0001,SolarWinds
352,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0002,SolarWinds
353,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0003,SolarWinds
354,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0004,SolarWinds
355,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0005,SolarWinds
356,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0006,SolarWinds
357,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0007,SolarWinds
358,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0008,SolarWinds
359,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0009,SolarWinds
360,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0010,SolarWinds
361,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0011,SolarWinds
362,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0012,SolarWinds
363,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0013,SolarWinds
364,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0014,SolarWinds
365,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0015,SolarWinds
366,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::SolarWinds::0016,SolarWinds
367,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0001,Sony Malware
368,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0002,Sony Malware
369,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0003,Sony Malware
370,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0004,Sony Malware
371,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0005,Sony Malware
372,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0006,Sony Malware
373,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0007,Sony Malware
374,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0008,Sony Malware
375,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0009,Sony Malware
376,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0010,Sony Malware
377,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0011,Sony Malware
378,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Sony Malware::0012,Sony Malware
379,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Target Breach::0001,Target Breach
380,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Target Breach::0002,Target Breach
381,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Target Breach::0003,Target Breach
382,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Target Breach::0004,Target Breach
383,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Target Breach::0008,Target Breach
384,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Target Breach::0009,Target Breach
385,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Target Breach::0010,Target Breach
386,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Target Breach::0011,Target Breach
387,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Tesla Kubernetes Breach::0001,Tesla Kubernetes Breach
388,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Tesla Kubernetes Breach::0002,Tesla Kubernetes Breach
389,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Tesla Kubernetes Breach::0003,Tesla Kubernetes Breach
390,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Uber Breach::0001,Uber Breach
391,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Uber Breach::0002,Uber Breach
392,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Uber Breach::0003,Uber Breach
393,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Uber Breach::0004,Uber Breach
394,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Uber Breach::0005,Uber Breach
395,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::Uber Breach::0006,Uber Breach
396,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0001,WhisperGate
397,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0002,WhisperGate
398,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0003,WhisperGate
399,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0004,WhisperGate
400,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0005,WhisperGate
401,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0006,WhisperGate
402,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0007,WhisperGate
403,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0008,WhisperGate
404,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0009,WhisperGate
405,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0010,WhisperGate
406,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0011,WhisperGate
407,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0013,WhisperGate
408,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0014,WhisperGate
409,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0015,WhisperGate
410,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0016,WhisperGate
411,ctid,stockpile,attack_flow,42,0.001,40,0.1,attack_flow::WhisperGate::0017,WhisperGate
412,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0001,Black Basta Ransomware
413,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0002,Black Basta Ransomware
414,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0003,Black Basta Ransomware
415,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0004,Black Basta Ransomware
416,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0005,Black Basta Ransomware
417,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0006,Black Basta Ransomware
418,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0007,Black Basta Ransomware
419,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0008,Black Basta Ransomware
420,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0009,Black Basta Ransomware
421,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0010,Black Basta Ransomware
422,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0011,Black Basta Ransomware
423,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0012,Black Basta Ransomware
424,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0013,Black Basta Ransomware
425,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0014,Black Basta Ransomware
426,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0015,Black Basta Ransomware
427,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0016,Black Basta Ransomware
428,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0017,Black Basta Ransomware
429,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0018,Black Basta Ransomware
430,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0019,Black Basta Ransomware
431,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0020,Black Basta Ransomware
432,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0021,Black Basta Ransomware
433,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0022,Black Basta Ransomware
434,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0023,Black Basta Ransomware
435,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::Black Basta Ransomware::0024,Black Basta Ransomware
436,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0001,CISA AA22-138B VMWare Workspace (Alt)
437,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0002,CISA AA22-138B VMWare Workspace (Alt)
438,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0003,CISA AA22-138B VMWare Workspace (Alt)
439,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0004,CISA AA22-138B VMWare Workspace (Alt)
440,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0005,CISA AA22-138B VMWare Workspace (Alt)
441,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0006,CISA AA22-138B VMWare Workspace (Alt)
442,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0007,CISA AA22-138B VMWare Workspace (Alt)
443,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0008,CISA AA22-138B VMWare Workspace (Alt)
444,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0001,CISA AA22-138B VMWare Workspace (TA1)
445,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0002,CISA AA22-138B VMWare Workspace (TA1)
446,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0003,CISA AA22-138B VMWare Workspace (TA1)
447,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0004,CISA AA22-138B VMWare Workspace (TA1)
448,ctid,stockpile,attack_flow,43,0.001,40,0.1,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0005,CISA AA22-138B VMWare Workspace (TA1)
