sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,flow,source_action,target_action
Muddy Water::18,attack_flow,Muddy Water,1,"[""T1105""]","[""T1105""]",T1059,T1059.005,Muddy Water,e057f8fb-042b-48cb-a44e-c8993c64186b,f867b082-394a-4951-8fcb-70d8e082d42f
Muddy Water::19,attack_flow,Muddy Water,1,"[""T1566""]","[""T1566.001""]",T1204,T1204.001,Muddy Water,eba614a5-5809-4986-b216-1aa171df0dec,0d651a67-cc50-45b3-a023-a6ad0b4486d5
Muddy Water::20,attack_flow,Muddy Water,1,"[""T1059""]","[""T1059.005""]",T1547,T1547.001,Muddy Water,f7334146-26ec-456d-98aa-26d3cd1e2721,2bf75e39-3cc3-4ee9-aa3f-35700a2da4ba
Muddy Water::21,attack_flow,Muddy Water,1,"[""T1059""]","[""T1059.005""]",T1105,T1105,Muddy Water,f7334146-26ec-456d-98aa-26d3cd1e2721,e057f8fb-042b-48cb-a44e-c8993c64186b
Muddy Water::22,attack_flow,Muddy Water,1,"[""T1059""]","[""T1059.005""]",T1059,T1059.001,Muddy Water,f867b082-394a-4951-8fcb-70d8e082d42f,80364c38-1930-40ab-a6aa-7d01bc8a11ae
NotPetya::0,attack_flow,NotPetya,1,"[""T1195""]","[""T1195""]",T1036,T1036,NotPetya,0cfbada8-ad55-4b75-a4c6-acd5e34a00d0,698fd2b3-f021-4f74-8141-d48ba11ce09c
NotPetya::1,attack_flow,NotPetya,1,"[""T1218""]","[""T1218.011""]",T1561,T1561.002,NotPetya,146b0928-071a-43e8-b115-5ab2c8934fe0,088db13a-256f-46ab-9024-a83859f0065b
NotPetya::2,attack_flow,NotPetya,1,"[""T1218""]","[""T1218.011""]",T1542,T1542.003,NotPetya,146b0928-071a-43e8-b115-5ab2c8934fe0,be8a7164-7483-4c1a-8e07-ae64b5cb2be7
NotPetya::3,attack_flow,NotPetya,1,"[""T1003""]","[""T1003.001""]",T1016,T1016,NotPetya,2010cb6c-cca8-45a4-99ca-ed2a2ace8d45,e72f07e9-2191-4805-9f97-bdd7624b3827
NotPetya::5,attack_flow,NotPetya,1,"[""T1003""]","[""T1003.001""]",T1021,T1021.002,NotPetya,2010cb6c-cca8-45a4-99ca-ed2a2ace8d45,f75c6409-b123-4c09-85fb-9c3a337c9fdb
NotPetya::6,attack_flow,NotPetya,1,"[""T1529""]","[""T1529""]",T1485,T1485,NotPetya,351a47ca-c39f-43e5-8493-3bafe24a6338,2b64c735-0355-408c-b3a9-755772cc257c
NotPetya::7,attack_flow,NotPetya,1,"[""T1518""]","[""T1518.001""]",T1561,T1561.002,NotPetya,371fe05f-e6b1-41ea-84ef-2c76f8186089,088db13a-256f-46ab-9024-a83859f0065b
NotPetya::8,attack_flow,NotPetya,1,"[""T1518""]","[""T1518.001""]",T1542,T1542.003,NotPetya,371fe05f-e6b1-41ea-84ef-2c76f8186089,be8a7164-7483-4c1a-8e07-ae64b5cb2be7
NotPetya::10,attack_flow,NotPetya,1,"[""T1057""]","[""T1057""]",T1003,T1003.001,NotPetya,3d221636-c915-4e2a-903a-e10047a1f34a,2010cb6c-cca8-45a4-99ca-ed2a2ace8d45
NotPetya::11,attack_flow,NotPetya,1,"[""T1057""]","[""T1057""]",T1134,T1134.001,NotPetya,3d221636-c915-4e2a-903a-e10047a1f34a,8b0ac8bf-9642-4c25-811c-781942284dac
NotPetya::12,attack_flow,NotPetya,1,"[""T1195""]","[""T1195.002""]",T1195,T1195,NotPetya,460b67ee-7fbe-4930-a019-fe07ae742c34,0cfbada8-ad55-4b75-a4c6-acd5e34a00d0
NotPetya::13,attack_flow,NotPetya,1,"[""T1593""]","[""T1593""]",T1195,T1195.002,NotPetya,605180eb-64d7-4f54-ae85-a1036cf2dbd3,9ac3cd71-b8e4-4902-a134-5bbf2c3dc9b9
NotPetya::14,attack_flow,NotPetya,1,"[""T1036""]","[""T1036""]",T1518,T1518.001,NotPetya,698fd2b3-f021-4f74-8141-d48ba11ce09c,371fe05f-e6b1-41ea-84ef-2c76f8186089
NotPetya::15,attack_flow,NotPetya,1,"[""T1036""]","[""T1036""]",T1057,T1057,NotPetya,698fd2b3-f021-4f74-8141-d48ba11ce09c,3d221636-c915-4e2a-903a-e10047a1f34a
NotPetya::16,attack_flow,NotPetya,1,"[""T1134""]","[""T1134.001""]",T1016,T1016,NotPetya,8b0ac8bf-9642-4c25-811c-781942284dac,e72f07e9-2191-4805-9f97-bdd7624b3827
NotPetya::18,attack_flow,NotPetya,1,"[""T1134""]","[""T1134.001""]",T1021,T1021.002,NotPetya,8b0ac8bf-9642-4c25-811c-781942284dac,f75c6409-b123-4c09-85fb-9c3a337c9fdb
NotPetya::19,attack_flow,NotPetya,1,"[""T1195""]","[""T1195.002""]",T1195,T1195.002,NotPetya,9ac3cd71-b8e4-4902-a134-5bbf2c3dc9b9,460b67ee-7fbe-4930-a019-fe07ae742c34
NotPetya::20,attack_flow,NotPetya,1,"[""T1070""]","[""T1070.001""]",T1529,T1529,NotPetya,9f0ada89-d028-4c87-a1a4-4563705a70b3,351a47ca-c39f-43e5-8493-3bafe24a6338
NotPetya::21,attack_flow,NotPetya,1,"[""T1542""]","[""T1542.003""]",T1053,T1053.005,NotPetya,be8a7164-7483-4c1a-8e07-ae64b5cb2be7,cd21649c-7134-4d4b-ad33-40daaf36e9c1
NotPetya::22,attack_flow,NotPetya,1,"[""T1529""]","[""T1529""]",T1486,T1486,NotPetya,c41e27f8-e094-489b-8fee-62698f187dce,fab926e5-88d8-48b4-9bf2-23aa996076d1
NotPetya::23,attack_flow,NotPetya,1,"[""T1053""]","[""T1053.005""]",T1529,T1529,NotPetya,cd21649c-7134-4d4b-ad33-40daaf36e9c1,c41e27f8-e094-489b-8fee-62698f187dce
NotPetya::24,attack_flow,NotPetya,1,"[""T1016""]","[""T1016""]",T1561,T1561.002,NotPetya,e72f07e9-2191-4805-9f97-bdd7624b3827,088db13a-256f-46ab-9024-a83859f0065b
NotPetya::25,attack_flow,NotPetya,1,"[""T1016""]","[""T1016""]",T1542,T1542.003,NotPetya,e72f07e9-2191-4805-9f97-bdd7624b3827,be8a7164-7483-4c1a-8e07-ae64b5cb2be7
NotPetya::26,attack_flow,NotPetya,1,"[""T0866""]","[""T0866""]",T1055,T1055.001,NotPetya,efe3d7fe-9a22-4b05-a5af-1eb0f42aa41f,f519deb9-ffbf-4568-9c18-26313af17849
NotPetya::27,attack_flow,NotPetya,1,"[""T1055""]","[""T1055.001""]",T1218,T1218.011,NotPetya,f519deb9-ffbf-4568-9c18-26313af17849,146b0928-071a-43e8-b115-5ab2c8934fe0
NotPetya::28,attack_flow,NotPetya,1,"[""T1021""]","[""T1021.002""]",T1218,T1218.011,NotPetya,f75c6409-b123-4c09-85fb-9c3a337c9fdb,fb2b6b4f-edd2-4b53-8894-a95ddcbb5cb7
NotPetya::29,attack_flow,NotPetya,1,"[""T1486""]","[""T1486""]",T1070,T1070.001,NotPetya,fab926e5-88d8-48b4-9bf2-23aa996076d1,9f0ada89-d028-4c87-a1a4-4563705a70b3
NotPetya::30,attack_flow,NotPetya,1,"[""T1218""]","[""T1218.011""]",T1561,T1561.002,NotPetya,fb2b6b4f-edd2-4b53-8894-a95ddcbb5cb7,088db13a-256f-46ab-9024-a83859f0065b
NotPetya::31,attack_flow,NotPetya,1,"[""T1218""]","[""T1218.011""]",T1542,T1542.003,NotPetya,fb2b6b4f-edd2-4b53-8894-a95ddcbb5cb7,be8a7164-7483-4c1a-8e07-ae64b5cb2be7
OceanLotus::0,attack_flow,OceanLotus,1,"[""T1564""]","[""T1564.001""]",T1083,T1083,OceanLotus,0232d3f7-1627-4645-86dd-f121aa9309b9,a939030b-f74f-45b7-bb62-123fde280a5b
OceanLotus::1,attack_flow,OceanLotus,1,"[""T1566""]","[""T1566.001""]",T1204,T1204.002,OceanLotus,2ea61897-a90d-4cae-b835-facc2885cf12,91aa2f3d-f804-484b-9aee-14fec5c90baf
OceanLotus::2,attack_flow,OceanLotus,1,"[""T1027""]","[""T1027.009""]",T1543,T1543.001,OceanLotus,32ecc8a5-bed1-40ca-a33f-9e0be0efa4fb,fd60cf7d-cf9a-45f8-8335-62ddf1eac56d
OceanLotus::3,attack_flow,OceanLotus,1,"[""T1119""]","[""T1119""]",T1564,T1564.001,OceanLotus,3a38eb18-4404-4df0-b4a2-242431de8966,0232d3f7-1627-4645-86dd-f121aa9309b9
OceanLotus::4,attack_flow,OceanLotus,1,"[""T1119""]","[""T1119""]",T1560,T1560.001,OceanLotus,3a38eb18-4404-4df0-b4a2-242431de8966,c43aadb1-b567-4884-a05e-eec887f314a4
OceanLotus::5,attack_flow,OceanLotus,1,"[""T1059""]","[""T1059.004""]",T1135,T1135,OceanLotus,427e660b-489c-4b2f-9a26-53bb1bc1d552,777acef5-9f4d-4ff6-b50d-5eeafd21f2ab
OceanLotus::6,attack_flow,OceanLotus,1,"[""T1059""]","[""T1059.004""]",T1082,T1082,OceanLotus,427e660b-489c-4b2f-9a26-53bb1bc1d552,9facbe22-eb51-4968-a775-93d5c71a0141
OceanLotus::7,attack_flow,OceanLotus,1,"[""T1070""]","[""T1070""]",T1082,T1082,OceanLotus,4a2525ee-6951-4faa-9091-f88387c18b3e,88d99557-c2f4-4cbf-9ecc-7aa81d51c40d
OceanLotus::8,attack_flow,OceanLotus,1,"[""T1036""]","[""T1036""]",T1027,T1027.009,OceanLotus,4a759635-9f2d-480a-a855-45f05024266b,32ecc8a5-bed1-40ca-a33f-9e0be0efa4fb
OceanLotus::9,attack_flow,OceanLotus,1,"[""T1041""]","[""T1041""]",T1119,T1119,OceanLotus,5e7dfe2e-ff0d-4a0f-80c3-3420647ae6ff,3a38eb18-4404-4df0-b4a2-242431de8966
OceanLotus::10,attack_flow,OceanLotus,1,"[""T1105""]","[""T1105""]",T1021,T1021,OceanLotus,61c13fc8-0842-4d89-9954-3be92a917cd5,84b5c4df-ac03-48da-a3f8-e2202d3dbe36
OceanLotus::11,attack_flow,OceanLotus,1,"[""T1135""]","[""T1135""]",T1041,T1041,OceanLotus,777acef5-9f4d-4ff6-b50d-5eeafd21f2ab,5e7dfe2e-ff0d-4a0f-80c3-3420647ae6ff
OceanLotus::12,attack_flow,OceanLotus,1,"[""T1566""]","[""T1566.001""]",T1566,T1566.001,OceanLotus,8196f7e1-3d8b-42ed-bede-b81bfd38f864,2ea61897-a90d-4cae-b835-facc2885cf12
OceanLotus::13,attack_flow,OceanLotus,1,"[""T1021""]","[""T1021""]",T1021,T1021.004,OceanLotus,84b5c4df-ac03-48da-a3f8-e2202d3dbe36,8765d47d-ce2d-4a0a-92de-a646eb8e7ab5
OceanLotus::14,attack_flow,OceanLotus,1,"[""T1021""]","[""T1021.004""]",T1059,T1059.004,OceanLotus,8765d47d-ce2d-4a0a-92de-a646eb8e7ab5,427e660b-489c-4b2f-9a26-53bb1bc1d552
OceanLotus::15,attack_flow,OceanLotus,1,"[""T1082""]","[""T1082""]",T1041,T1041,OceanLotus,88d99557-c2f4-4cbf-9ecc-7aa81d51c40d,96631858-d587-44a0-8a6d-fb28b5fc59fa
OceanLotus::16,attack_flow,OceanLotus,1,"[""T1204""]","[""T1204.002""]",T1036,T1036,OceanLotus,91aa2f3d-f804-484b-9aee-14fec5c90baf,4a759635-9f2d-480a-a855-45f05024266b
OceanLotus::17,attack_flow,OceanLotus,1,"[""T1041""]","[""T1041""]",T1018,T1018,OceanLotus,96631858-d587-44a0-8a6d-fb28b5fc59fa,f4069dc6-a40c-4e38-8134-e70b960d2edd
OceanLotus::18,attack_flow,OceanLotus,1,"[""T1082""]","[""T1082""]",T1041,T1041,OceanLotus,9facbe22-eb51-4968-a775-93d5c71a0141,5e7dfe2e-ff0d-4a0f-80c3-3420647ae6ff
OceanLotus::19,attack_flow,OceanLotus,1,"[""T1083""]","[""T1083""]",T1074,T1074.001,OceanLotus,a939030b-f74f-45b7-bb62-123fde280a5b,e04845fa-6f37-42bf-8479-2e9cc4a4923b
OceanLotus::20,attack_flow,OceanLotus,1,"[""T1560""]","[""T1560.001""]",T1041,T1041,OceanLotus,c43aadb1-b567-4884-a05e-eec887f314a4,7fef99a8-a29a-4e34-8b46-013392f28ab8
OceanLotus::21,attack_flow,OceanLotus,1,"[""T1074""]","[""T1074.001""]",T1041,T1041,OceanLotus,e04845fa-6f37-42bf-8479-2e9cc4a4923b,7fef99a8-a29a-4e34-8b46-013392f28ab8
OceanLotus::22,attack_flow,OceanLotus,1,"[""T1018""]","[""T1018""]",T1105,T1105,OceanLotus,f4069dc6-a40c-4e38-8134-e70b960d2edd,61c13fc8-0842-4d89-9954-3be92a917cd5
OceanLotus::23,attack_flow,OceanLotus,1,"[""T1543""]","[""T1543.001""]",T1070,T1070,OceanLotus,fd60cf7d-cf9a-45f8-8335-62ddf1eac56d,4a2525ee-6951-4faa-9091-f88387c18b3e
Ragnar Locker::0,attack_flow,Ragnar Locker,1,"[""T1120""]","[""T1120""]",T1567,T1567,Ragnar Locker,065964e1-07c5-468b-ba47-7b59dd3784a2,c4d26264-450d-4fd0-8ae2-64708b5c267c
Ragnar Locker::1,attack_flow,Ragnar Locker,1,"[""T1105""]","[""T1105""]",T1490,T1490,Ragnar Locker,258682c6-fad0-4daf-964b-41b1e6cb6fdd,3fc6b75b-3de3-4879-a5dd-a4c211e3cd3e
Ragnar Locker::2,attack_flow,Ragnar Locker,1,"[""T1105""]","[""T1105""]",T1489,T1489,Ragnar Locker,258682c6-fad0-4daf-964b-41b1e6cb6fdd,80af5404-8374-4dc8-a254-8503c30b7bcd
Ragnar Locker::3,attack_flow,Ragnar Locker,1,"[""T1105""]","[""T1105""]",T1614,T1614.001,Ragnar Locker,258682c6-fad0-4daf-964b-41b1e6cb6fdd,a8c21650-07b5-4afd-b75a-7ab04eb40029
Ragnar Locker::4,attack_flow,Ragnar Locker,1,"[""T1110""]","[""T1110""]",T1546,T1546.015,Ragnar Locker,3e22a477-71cd-4aef-94da-33cdde6da4d8,5342b2fd-c6dd-42ec-a6e0-3ed811f73850
Ragnar Locker::5,attack_flow,Ragnar Locker,1,"[""T1490""]","[""T1490""]",T1614,T1614.001,Ragnar Locker,3fc6b75b-3de3-4879-a5dd-a4c211e3cd3e,a8c21650-07b5-4afd-b75a-7ab04eb40029
Ragnar Locker::6,attack_flow,Ragnar Locker,1,"[""T1564""]","[""T1564.006""]",T1120,T1120,Ragnar Locker,47d7d677-d9ca-41fc-a6c4-f9911e056b35,065964e1-07c5-468b-ba47-7b59dd3784a2
Ragnar Locker::7,attack_flow,Ragnar Locker,1,"[""T1484""]","[""T1484.001""]",T1218,T1218.007,Ragnar Locker,4c86708e-d142-4521-909d-3e3ce918042f,e0c4c51e-004b-4b3f-91a0-0c6d45683f38
Ragnar Locker::8,attack_flow,Ragnar Locker,1,"[""T1546""]","[""T1546.015""]",T1484,T1484.001,Ragnar Locker,5342b2fd-c6dd-42ec-a6e0-3ed811f73850,4c86708e-d142-4521-909d-3e3ce918042f
Ragnar Locker::9,attack_flow,Ragnar Locker,1,"[""T1546""]","[""T1546.015""]",T1059,T1059.001,Ragnar Locker,5342b2fd-c6dd-42ec-a6e0-3ed811f73850,7f17b0e9-c97d-4d47-a0e1-7764a470c166
Ragnar Locker::10,attack_flow,Ragnar Locker,1,"[""T1059""]","[""T1059.001""]",T1218,T1218.007,Ragnar Locker,7f17b0e9-c97d-4d47-a0e1-7764a470c166,e0c4c51e-004b-4b3f-91a0-0c6d45683f38
Ragnar Locker::11,attack_flow,Ragnar Locker,1,"[""T1489""]","[""T1489""]",T1614,T1614.001,Ragnar Locker,80af5404-8374-4dc8-a254-8503c30b7bcd,a8c21650-07b5-4afd-b75a-7ab04eb40029
Ragnar Locker::12,attack_flow,Ragnar Locker,1,"[""T1105""]","[""T1105""]",T1105,T1105,Ragnar Locker,a157005f-50a2-45e4-9e7b-ea713e9bbcc8,258682c6-fad0-4daf-964b-41b1e6cb6fdd
Ragnar Locker::13,attack_flow,Ragnar Locker,1,"[""T1614""]","[""T1614.001""]",T1564,T1564.006,Ragnar Locker,a8c21650-07b5-4afd-b75a-7ab04eb40029,47d7d677-d9ca-41fc-a6c4-f9911e056b35
Ragnar Locker::14,attack_flow,Ragnar Locker,1,"[""T1567""]","[""T1567""]",T1027,T1027,Ragnar Locker,c4d26264-450d-4fd0-8ae2-64708b5c267c,cdcf257c-acd6-4a62-9b9a-f10aca957af5
Ragnar Locker::15,attack_flow,Ragnar Locker,1,"[""T1027""]","[""T1027""]",T1486,T1486,Ragnar Locker,cdcf257c-acd6-4a62-9b9a-f10aca957af5,33285dd9-ae14-4bfd-9fdc-7e235da39487
Ragnar Locker::16,attack_flow,Ragnar Locker,1,"[""T1078""]","[""T1078""]",T1546,T1546.015,Ragnar Locker,dac00d37-82b6-4474-b753-88c12a3b9486,5342b2fd-c6dd-42ec-a6e0-3ed811f73850
Ragnar Locker::17,attack_flow,Ragnar Locker,1,"[""T1218""]","[""T1218.007""]",T1105,T1105,Ragnar Locker,e0c4c51e-004b-4b3f-91a0-0c6d45683f38,a157005f-50a2-45e4-9e7b-ea713e9bbcc8
REvil::0,attack_flow,REvil,1,"[""T1204""]","[""T1204.002""]",T1140,T1140,REvil,0941f1e9-24bd-43ab-b54b-ae01df08b989,1ec51403-5eeb-4d38-97b8-cf3b426303f9
REvil::1,attack_flow,REvil,1,"[""T1140""]","[""T1140""]",T1134,T1134.002,REvil,1ec51403-5eeb-4d38-97b8-cf3b426303f9,a8243150-f0db-47dd-b715-3fe09d331981
REvil::2,attack_flow,REvil,1,"[""T1082""]","[""T1082""]",T1027,T1027,REvil,30e17d35-9f5e-4e65-b2c1-6ea8ac7c3f54,b1025067-bb3b-446f-aa45-d97591c24ef0
REvil::3,attack_flow,REvil,1,"[""T1033""]","[""T1033""]",T1027,T1027,REvil,37cc493d-eefc-4a85-a78d-8160d4007a5d,b1025067-bb3b-446f-aa45-d97591c24ef0
REvil::4,attack_flow,REvil,1,"[""T1071""]","[""T1071.001""]",T1041,T1041,REvil,3cf7cc87-39df-481b-b31a-c253d405502f,611913ef-15ce-44cb-a885-2dda47cf134b
REvil::5,attack_flow,REvil,1,"[""T1135""]","[""T1135""]",T1486,T1486,REvil,446454d9-1612-41b5-8f6a-d282e06b52af,72266354-eb09-4f29-9704-2a6117285354
REvil::6,attack_flow,REvil,1,"[""T1083""]","[""T1083""]",T1135,T1135,REvil,523ac20c-e73d-4899-a233-cd2c3fde4d08,446454d9-1612-41b5-8f6a-d282e06b52af
REvil::7,attack_flow,REvil,1,"[""T1083""]","[""T1083""]",T1486,T1486,REvil,523ac20c-e73d-4899-a233-cd2c3fde4d08,72266354-eb09-4f29-9704-2a6117285354
REvil::8,attack_flow,REvil,1,"[""T1069""]","[""T1069.002""]",T1027,T1027,REvil,57f02194-5e28-4c95-a7d8-716317f2b081,b1025067-bb3b-446f-aa45-d97591c24ef0
REvil::9,attack_flow,REvil,1,"[""T1486""]","[""T1486""]",T1491,T1491.001,REvil,72266354-eb09-4f29-9704-2a6117285354,9bdfeccc-64f3-4338-b58d-62b528437dac
REvil::10,attack_flow,REvil,1,"[""T1059""]","[""T1059.003""]",T1490,T1490,REvil,813a31a7-9924-4088-86d8-526f14fffc05,d65fcb15-abb0-4bc5-a97e-0ee5a1e7548c
REvil::11,attack_flow,REvil,1,"[""T1068""]","[""T1068""]",T1140,T1140,REvil,817870ea-bc9d-4734-a36d-8e3d966b2bc7,1ec51403-5eeb-4d38-97b8-cf3b426303f9
REvil::12,attack_flow,REvil,1,"[""T1189""]","[""T1189""]",T1068,T1068,REvil,94742c71-532b-4aa9-b437-41a9bb8f38d7,817870ea-bc9d-4734-a36d-8e3d966b2bc7
REvil::13,attack_flow,REvil,1,"[""T1491""]","[""T1491.001""]",T1012,T1012,REvil,9bdfeccc-64f3-4338-b58d-62b528437dac,c922e4f2-57ae-4e23-9d09-8c70edf725ae
REvil::14,attack_flow,REvil,1,"[""T1485""]","[""T1485""]",T1083,T1083,REvil,9e2b0afb-d172-4686-b453-64ad4ffec914,523ac20c-e73d-4899-a233-cd2c3fde4d08
REvil::15,attack_flow,REvil,1,"[""T1134""]","[""T1134.002""]",T1012,T1012,REvil,a8243150-f0db-47dd-b715-3fe09d331981,cbc2c498-0f40-4fba-bfd0-dbfeae60d993
REvil::16,attack_flow,REvil,1,"[""T1112""]","[""T1112""]",T1489,T1489,REvil,a85199ff-3207-4c2c-828e-c7f56244e5ef,b7bb4f4c-a1ce-4968-8887-0eb6516ec60e
REvil::17,attack_flow,REvil,1,"[""T1027""]","[""T1027""]",T1112,T1112,REvil,b1025067-bb3b-446f-aa45-d97591c24ef0,a85199ff-3207-4c2c-828e-c7f56244e5ef
REvil::18,attack_flow,REvil,1,"[""T1489""]","[""T1489""]",T1059,T1059.003,REvil,b7bb4f4c-a1ce-4968-8887-0eb6516ec60e,813a31a7-9924-4088-86d8-526f14fffc05
REvil::19,attack_flow,REvil,1,"[""T1489""]","[""T1489""]",T1059,T1059.001,REvil,b7bb4f4c-a1ce-4968-8887-0eb6516ec60e,b8777ca1-4cf7-449c-8cd5-545d5e98693a
REvil::20,attack_flow,REvil,1,"[""T1059""]","[""T1059.001""]",T1490,T1490,REvil,b8777ca1-4cf7-449c-8cd5-545d5e98693a,d65fcb15-abb0-4bc5-a97e-0ee5a1e7548c
REvil::21,attack_flow,REvil,1,"[""T1012""]","[""T1012""]",T1071,T1071.001,REvil,c922e4f2-57ae-4e23-9d09-8c70edf725ae,3cf7cc87-39df-481b-b31a-c253d405502f
REvil::22,attack_flow,REvil,1,"[""T1012""]","[""T1012""]",T1573,T1573.002,REvil,c922e4f2-57ae-4e23-9d09-8c70edf725ae,f5f61076-5c5d-43f8-ac93-bd72e76fc4bc
REvil::23,attack_flow,REvil,1,"[""T1012""]","[""T1012""]",T1082,T1082,REvil,cbc2c498-0f40-4fba-bfd0-dbfeae60d993,30e17d35-9f5e-4e65-b2c1-6ea8ac7c3f54
REvil::24,attack_flow,REvil,1,"[""T1012""]","[""T1012""]",T1033,T1033,REvil,cbc2c498-0f40-4fba-bfd0-dbfeae60d993,37cc493d-eefc-4a85-a78d-8160d4007a5d
REvil::25,attack_flow,REvil,1,"[""T1012""]","[""T1012""]",T1069,T1069.002,REvil,cbc2c498-0f40-4fba-bfd0-dbfeae60d993,57f02194-5e28-4c95-a7d8-716317f2b081
REvil::26,attack_flow,REvil,1,"[""T1490""]","[""T1490""]",T1485,T1485,REvil,d65fcb15-abb0-4bc5-a97e-0ee5a1e7548c,9e2b0afb-d172-4686-b453-64ad4ffec914
REvil::27,attack_flow,REvil,1,"[""T1566""]","[""T1566.001""]",T1140,T1140,REvil,f0cc9e44-bcff-4902-94ee-1579a13d8d88,1ec51403-5eeb-4d38-97b8-cf3b426303f9
REvil::28,attack_flow,REvil,1,"[""T1573""]","[""T1573.002""]",T1041,T1041,REvil,f5f61076-5c5d-43f8-ac93-bd72e76fc4bc,611913ef-15ce-44cb-a885-2dda47cf134b
SearchAwesome Adware::0,attack_flow,SearchAwesome Adware,1,"[""T1185""]","[""T1185""]",T1070,T1070.004,SearchAwesome Adware,3ab0e565-c92d-40c0-a0d8-5795cd1fd6a2,9701d9a7-0c9b-4f07-b565-b01ffd871a36
SearchAwesome Adware::1,attack_flow,SearchAwesome Adware,1,"[""T1059""]","[""T1059""]",T1185,T1185,SearchAwesome Adware,5fb732fb-80d7-4815-ba89-44d18484ed94,3ab0e565-c92d-40c0-a0d8-5795cd1fd6a2
SearchAwesome Adware::2,attack_flow,SearchAwesome Adware,1,"[""T1553""]","[""T1553.004""]",T1557,T1557,SearchAwesome Adware,638fbd7e-e680-4360-86d5-29454f354071,912ab340-e636-4742-8333-f692368ef2ee
SearchAwesome Adware::3,attack_flow,SearchAwesome Adware,1,"[""T1557""]","[""T1557""]",T1553,T1553,SearchAwesome Adware,912ab340-e636-4742-8333-f692368ef2ee,f6677d9d-1c87-43bf-9b55-88099a820d4d
SearchAwesome Adware::4,attack_flow,SearchAwesome Adware,1,"[""T1105""]","[""T1105""]",T1553,T1553.004,SearchAwesome Adware,91742a64-73d0-4302-9b43-5ae374a7516a,638fbd7e-e680-4360-86d5-29454f354071
SearchAwesome Adware::5,attack_flow,SearchAwesome Adware,1,"[""T1204""]","[""T1204.002""]",T1105,T1105,SearchAwesome Adware,cb85f8b2-a64d-49a3-beca-c307558fe4cb,91742a64-73d0-4302-9b43-5ae374a7516a
SearchAwesome Adware::6,attack_flow,SearchAwesome Adware,1,"[""T1583""]","[""T1583.008""]",T1059,T1059,SearchAwesome Adware,d545cf7c-c227-49e8-b3ef-6836f9431513,5fb732fb-80d7-4815-ba89-44d18484ed94
SearchAwesome Adware::7,attack_flow,SearchAwesome Adware,1,"[""T1105""]","[""T1105""]",T1090,T1090,SearchAwesome Adware,ef2455bc-724f-4abf-9b1d-6883128ae328,f829939a-e8cf-4d78-891c-35135405e046
SearchAwesome Adware::8,attack_flow,SearchAwesome Adware,1,"[""T1553""]","[""T1553""]",T1105,T1105,SearchAwesome Adware,f6677d9d-1c87-43bf-9b55-88099a820d4d,ef2455bc-724f-4abf-9b1d-6883128ae328
SearchAwesome Adware::9,attack_flow,SearchAwesome Adware,1,"[""T1090""]","[""T1090""]",T1583,T1583.008,SearchAwesome Adware,f829939a-e8cf-4d78-891c-35135405e046,d545cf7c-c227-49e8-b3ef-6836f9431513
Shamoon::0,attack_flow,Shamoon,1,"[""T1007""]","[""T1007""]",T1140,T1140,Shamoon,0ab1c6fd-eb0a-4601-a629-3694f5ed5222,536348d5-cd08-4031-82e0-612d13187348
Shamoon::1,attack_flow,Shamoon,1,"[""T1112""]","[""T1112""]",T1135,T1135,Shamoon,0c56e942-1cb5-4335-ac0b-fe11442bcb4a,7573f4c7-5cef-4aaf-853b-391dc145dd81
Shamoon::2,attack_flow,Shamoon,1,"[""T1070""]","[""T1070.006""]",T1134,T1134.001,Shamoon,11e47c90-b34b-4265-b4dc-010d857a5752,81b765cf-ba71-4818-8b1f-276aee316264
Shamoon::3,attack_flow,Shamoon,1,"[""T1027""]","[""T1027.009""]",T1140,T1140,Shamoon,128547af-e0f2-4185-afae-9b40736a5c56,697e8511-7e7e-48b3-aff7-0bf6b15bc868
Shamoon::4,attack_flow,Shamoon,1,"[""T1569""]","[""T1569""]",T1112,T1112,Shamoon,1514add9-71b2-41ab-9be9-2382620367ef,0c56e942-1cb5-4335-ac0b-fe11442bcb4a
Shamoon::5,attack_flow,Shamoon,1,"[""T1140""]","[""T1140""]",T1082,T1082,Shamoon,18ac2f5f-282e-4d62-aa93-bc7567467f76,1fe37889-9591-40d8-b20b-a3578e05f1c0
Shamoon::6,attack_flow,Shamoon,1,"[""T1082""]","[""T1082""]",T1140,T1140,Shamoon,1fe37889-9591-40d8-b20b-a3578e05f1c0,bcd6b440-aa42-43c0-90a7-af7a6d29ea61
Shamoon::7,attack_flow,Shamoon,1,"[""T1082""]","[""T1082""]",T1105,T1105,Shamoon,1fe37889-9591-40d8-b20b-a3578e05f1c0,f468a33c-d9e2-4938-9412-658e256acedf
Shamoon::8,attack_flow,Shamoon,1,"[""T1018""]","[""T1018""]",T1570,T1570,Shamoon,2d0ca7f5-25c6-4f85-aab7-9694e1cb4214,dfbfce2d-4710-4333-b591-62ef89bbb868
Shamoon::9,attack_flow,Shamoon,1,"[""T1561""]","[""T1561""]",T1529,T1529,Shamoon,2f8b5bc0-849b-44c2-adbd-4846bfbcf382,3a6645fc-5ec3-426b-be28-b2faaa221b1f
Shamoon::10,attack_flow,Shamoon,1,"[""T1105""]","[""T1105""]",T1027,T1027.009,Shamoon,45238a64-cca7-4b73-b70e-f2bb9d57f5c6,5042c11d-5d35-4bf0-a8c8-e8913e2505ce
