sample_id,source_audit_only,campaign_id_audit_only,prefix_len,observed_events,target_steps_excluded,source_literal_redactions,campaign_literal_redactions,request_payload_sha256,network_status
ctid::turla_carbon::unknown::0002,ctid,turla_carbon::unknown,2,2,3,0,0,d51b4faa597e20108aa4ae91d1066900d57d21f3319d1b856a963ed555109cdb,NOT_SENT
ctid::turla_carbon::unknown::0003,ctid,turla_carbon::unknown,3,3,3,0,0,77ccdd1145f139c398b216a85fb178a7e09991d02f36349484f179a7230c18de,NOT_SENT
ctid::turla_carbon::unknown::0004,ctid,turla_carbon::unknown,4,4,3,0,0,9bddcb216101563ce1a733a1d966be181513d79f325d62cf00f204893225ccf3,NOT_SENT
ctid::turla_carbon::unknown::0005,ctid,turla_carbon::unknown,5,5,3,0,0,bfa22f820b798c0ce1a8d1f628b01eaff7e119462248d394bdb37b136f843b32,NOT_SENT
ctid::turla_carbon::unknown::0006,ctid,turla_carbon::unknown,6,6,3,0,0,4e0a78e36ec33ed64171d46e8e60b375aa8f0770a54d2b95d0b6ecd63f7cbc8a,NOT_SENT
ctid::turla_carbon::unknown::0007,ctid,turla_carbon::unknown,7,7,3,0,0,e23ee28831d024a427d3629ba16b18c3b963083813dff2589132e26af05c3ea7,NOT_SENT
ctid::turla_carbon::unknown::0008,ctid,turla_carbon::unknown,8,8,3,0,0,88725019bde80a61169665cb743ff10943abebf86c3e8dcc75d586af8bc4594d,NOT_SENT
ctid::turla_carbon::unknown::0009,ctid,turla_carbon::unknown,9,9,3,0,0,1df250174337371a981881f716b106784377b20744dc60dc0bf10822110d4528,NOT_SENT
ctid::turla_carbon::unknown::0010,ctid,turla_carbon::unknown,10,10,3,0,0,7f392e0292a2639bb08796fcf41fcff0f41c9460fa13493c5a4aee1af00df2a8,NOT_SENT
ctid::turla_carbon::unknown::0011,ctid,turla_carbon::unknown,11,11,3,0,0,51caa859d0d5a6378845539b32f46cc65c1aa1af19479893e77dd218780660ac,NOT_SENT
ctid::turla_carbon::unknown::0012,ctid,turla_carbon::unknown,12,12,3,0,0,d13f0e1e62e7e7805c49d812908285a584881426321a7b0a62e66ba4783ea554,NOT_SENT
ctid::turla_carbon::unknown::0013,ctid,turla_carbon::unknown,13,13,3,0,0,8d265526c601074cc91b0d0ab8bb823179332c99d2431e9f6360382441a002ff,NOT_SENT
ctid::turla_carbon::unknown::0014,ctid,turla_carbon::unknown,14,14,3,0,0,4dd3a99ae573ff3f54acabb733b284b76e945d243b6585b7feab99720f7af041,NOT_SENT
ctid::turla_carbon::unknown::0015,ctid,turla_carbon::unknown,15,15,3,0,0,04819be29731f9e558cd6d8b83b1eee23e59986baf147e28a769dcce7eadb269,NOT_SENT
ctid::turla_carbon::unknown::0016,ctid,turla_carbon::unknown,16,16,3,0,0,bf6a12979045eb890e4d9d51f5e511e88c2b679b834d0d4941e94048bd299269,NOT_SENT
ctid::turla_carbon::unknown::0017,ctid,turla_carbon::unknown,17,17,3,0,0,805d0781d1c8983a3778ed586d677f825898e3972ca904b261c678c601cd1eed,NOT_SENT
ctid::turla_carbon::unknown::0018,ctid,turla_carbon::unknown,18,18,3,0,0,bb2827ae0e9d1f693bc8b315074ef80b2c5c9106fbb41107056d5b832d89cbb4,NOT_SENT
ctid::turla_carbon::unknown::0019,ctid,turla_carbon::unknown,19,19,3,0,0,715eb79d341ec9aa483cd1b619bc68f11f62ccb34b22e51a2647b9b0e4a33c7e,NOT_SENT
ctid::turla_carbon::unknown::0020,ctid,turla_carbon::unknown,20,20,3,0,0,8b144bc8765bdcff08feef5601dd3773ca58c5b965e40c36be47ae9ce451fa1e,NOT_SENT
ctid::turla_carbon::unknown::0021,ctid,turla_carbon::unknown,21,21,3,0,0,3d53cfd04f11afd9e8438a3742b2ba87deea17adb84635115a537f6ccfa78abd,NOT_SENT
ctid::turla_carbon::unknown::0022,ctid,turla_carbon::unknown,22,22,3,0,0,67bfceeb152802d3f6ab4842d7495fccf5308fd122eef3890ee69111972dd16c,NOT_SENT
ctid::turla_carbon::unknown::0023,ctid,turla_carbon::unknown,23,23,2,0,0,aed7fa963a588615ad15f7f13c39699d56baa8290fcdcd468eeb96010d0763dc,NOT_SENT
ctid::turla_snake::unknown::0001,ctid,turla_snake::unknown,1,1,3,0,0,c7011f916a7052e12e27e5938315491514fc28e429b30965c3b0908f4091c3e7,NOT_SENT
ctid::turla_snake::unknown::0002,ctid,turla_snake::unknown,2,2,3,0,0,3a07159f068dfb507e50c647cf62561612d9e722b68d756a6e871444c47ad8a7,NOT_SENT
ctid::turla_snake::unknown::0003,ctid,turla_snake::unknown,3,3,3,0,0,d9c92bc4313933aabf4a4f037b4ff0da911c12da72df1e24e016f50b596c419a,NOT_SENT
ctid::turla_snake::unknown::0004,ctid,turla_snake::unknown,4,4,3,0,0,bf0db78348752ac52ebfa999534761884b1bd77f43510804abcebf0e2a08651e,NOT_SENT
ctid::turla_snake::unknown::0005,ctid,turla_snake::unknown,5,5,3,0,0,bc049f5df7cfd4443173256f4988c08e732ea8671b1c29b96e7b617fd18cf243,NOT_SENT
ctid::turla_snake::unknown::0006,ctid,turla_snake::unknown,6,6,3,0,0,e59a6ec8ddc34d366f58a45eb08ebc3fd5e3bd45bb8fb849f7a7750ef94a5481,NOT_SENT
ctid::turla_snake::unknown::0007,ctid,turla_snake::unknown,7,7,3,0,0,d0c586b4d5761360ae924ef6f995c94aefda7d8660d11963b076f49ab4de48c5,NOT_SENT
ctid::turla_snake::unknown::0008,ctid,turla_snake::unknown,8,8,3,0,0,561bf62b71b65cb3563c4adbb34da84325c3c26da6a9706e4192a373afbaf3e2,NOT_SENT
ctid::turla_snake::unknown::0009,ctid,turla_snake::unknown,9,9,3,0,0,ac36e5ee5b7b9bafa71fae3fcf393d25cf8e0401ab4bdb7ae7efa30973b1fc00,NOT_SENT
ctid::turla_snake::unknown::0010,ctid,turla_snake::unknown,10,10,3,0,0,c07ea0f22ebf0952e0b5a62393091d83cb9947a1f89be31d66f0832e0cded30e,NOT_SENT
ctid::turla_snake::unknown::0011,ctid,turla_snake::unknown,11,11,3,0,0,ac7c99b28315af4b880c9ac4d80b29edc331e71c7fd8620becf4bb9f6efcbdf1,NOT_SENT
ctid::turla_snake::unknown::0013,ctid,turla_snake::unknown,13,13,3,0,0,6c2443e885271ccb9b832f288155812be7e6e1afe26eee0532e0fb57a3627454,NOT_SENT
ctid::turla_snake::unknown::0014,ctid,turla_snake::unknown,14,14,3,0,0,ebbd4978e9a0520ea9cb344059dacd8624d93970024f76edb344dd42c7186b7a,NOT_SENT
ctid::turla_snake::unknown::0015,ctid,turla_snake::unknown,15,15,3,0,0,f4297c8da32b562a9d0e15d67d5f237e0c113f643fc9b0faf9b09fe68323db7a,NOT_SENT
ctid::turla_snake::unknown::0016,ctid,turla_snake::unknown,16,16,3,0,0,3ca0dea8701f3ce1c81b4a332263b8f181869a197f68ef67fec3d7b97baaf443,NOT_SENT
ctid::turla_snake::unknown::0017,ctid,turla_snake::unknown,17,17,3,0,0,f3ffed41afe09835920b8cbf350fd5ff8a0ece408a1a7ec6dc52dfac6b523aa3,NOT_SENT
ctid::turla_snake::unknown::0018,ctid,turla_snake::unknown,18,18,3,0,0,6526a90521cb7644f332fb29225a3cdfdb1535f11360f77f0aeb5998c3d968db,NOT_SENT
ctid::turla_snake::unknown::0019,ctid,turla_snake::unknown,19,19,3,0,0,47c31ad8a44b80b2b96c631edfcf4c6665576d0161e5f5cb4be4de7dbf847161,NOT_SENT
ctid::turla_snake::unknown::0020,ctid,turla_snake::unknown,20,20,3,0,0,ba49bb15410b88e7c0203b3813c6535ba7fbbe9870babfb0fab88fe9daecbe11,NOT_SENT
ctid::turla_snake::unknown::0021,ctid,turla_snake::unknown,21,21,3,0,0,f6b119680dd882ff39db851df576f35b004fec35fa0cebd8a635f6c3e24de754,NOT_SENT
ctid::turla_snake::unknown::0022,ctid,turla_snake::unknown,22,22,3,0,0,c0281eedb4b049b1906b847195b27724276f43e44c68494533a0101e233629f8,NOT_SENT
ctid::turla_snake::unknown::0023,ctid,turla_snake::unknown,23,23,3,0,0,b8b6e3f588e78d9953baa1d6e0ce81d4fddbad5263c078a059196c4b2773cc5b,NOT_SENT
ctid::turla_snake::unknown::0024,ctid,turla_snake::unknown,24,24,3,0,0,d79fa0cef0b69cbcb3a4cb1bef4ebac75970e6058ef5a046c6033a94d6056be1,NOT_SENT
ctid::turla_snake::unknown::0025,ctid,turla_snake::unknown,25,25,3,0,0,5ea1bdd3cb1e1f6e839f61b924cb78e455ed838c9c5f0c5bb8478eea5dca28c3,NOT_SENT
ctid::turla_snake::unknown::0026,ctid,turla_snake::unknown,26,26,2,0,0,c2bac74a8b9d6a328155911803bcf8b1ff1ea7a6579cf6d64fd20756b3860aba,NOT_SENT
ctid::turla_snake::unknown::0027,ctid,turla_snake::unknown,27,27,1,0,0,0e32119ede560695f0a8bcf4f3042b966f05b7569e923abd1e08eaa621728292,NOT_SENT
ctid::wizard_spider::unknown::0001,ctid,wizard_spider::unknown,1,1,3,0,0,b4b10ace3a64b3066ca9fd1e0952c293c526c02edfba7f600e02d6ef83da73aa,NOT_SENT
ctid::wizard_spider::unknown::0002,ctid,wizard_spider::unknown,2,2,3,0,0,199eba3e7ce777971728943bd8593ef08eb0c7153e30394653d13a48e9a0b0f5,NOT_SENT
ctid::wizard_spider::unknown::0003,ctid,wizard_spider::unknown,3,3,3,0,0,26ea3865a2fd984c5312fd95ebc085b1167293bb3070492f98f7f54fe9199a01,NOT_SENT
ctid::wizard_spider::unknown::0004,ctid,wizard_spider::unknown,4,4,3,0,0,0fc20392ceacc1cade69b9016b4a88777cb4032e564e376b679c3cf4002cb431,NOT_SENT
ctid::wizard_spider::unknown::0005,ctid,wizard_spider::unknown,5,5,3,0,0,3b70b41f25d113febc184d021ecf9b5cac037f9b176d7811ee26443f248bf53a,NOT_SENT
ctid::wizard_spider::unknown::0006,ctid,wizard_spider::unknown,6,6,3,0,0,1a1cfc107a302c7f0765ba05e423c95edba223b26ab244c6022df6d44080843e,NOT_SENT
ctid::wizard_spider::unknown::0007,ctid,wizard_spider::unknown,7,7,3,0,0,c23f94b8d825bdd9796276c764ee1f920e756ee2d8cc76254f61fc2f737227ff,NOT_SENT
ctid::wizard_spider::unknown::0008,ctid,wizard_spider::unknown,8,8,3,0,0,02e0d173fc63f3c2484736168f7d9a573c23cd5d5a33687d3aedd02cc32fa89a,NOT_SENT
ctid::wizard_spider::unknown::0009,ctid,wizard_spider::unknown,9,9,3,0,0,1b2b3ec9b7c67287c80970ddc65d9bccb49791ec6cb67c31d3a3fd7209a93640,NOT_SENT
ctid::wizard_spider::unknown::0010,ctid,wizard_spider::unknown,10,10,3,0,0,0df6a1826109295c8329f712bb072cf372071d624b32d82c8fb6a82ae539de47,NOT_SENT
ctid::wizard_spider::unknown::0011,ctid,wizard_spider::unknown,11,11,3,0,0,d8e5e8ee559e3fef8390bff04bc376af9ebbe2c86862254b0e84d8c631104c85,NOT_SENT
ctid::wizard_spider::unknown::0012,ctid,wizard_spider::unknown,12,12,3,0,0,f5c409bb617f593c9f689638086a576b84b4995cf548f8d518381d2d9fa1d3ba,NOT_SENT
ctid::wizard_spider::unknown::0013,ctid,wizard_spider::unknown,13,13,3,0,0,c0773cfcdfb3068ae7e9c59df6765a43ca879d38a440688a30b77c8ced3088a7,NOT_SENT
ctid::wizard_spider::unknown::0014,ctid,wizard_spider::unknown,14,14,3,0,0,294ff95466488f9509bfa2fd233098ff06c9a02cbc5e0514e7bbc35c852687e2,NOT_SENT
ctid::wizard_spider::unknown::0015,ctid,wizard_spider::unknown,15,15,3,0,0,5df85704dbb6c6beefb23ece051eeff64832482525ec6eb54e74453eef6ea43d,NOT_SENT
ctid::wizard_spider::unknown::0016,ctid,wizard_spider::unknown,16,16,3,0,0,75c9005f81fbb6dc88cc461c0bcc42b9940f6250ed319057cf464c544db9ea02,NOT_SENT
ctid::wizard_spider::unknown::0017,ctid,wizard_spider::unknown,17,17,3,0,0,cad5ca54bd9d9a7b2f9a4b43d8b1a9156ae37ee3ba417bf82e68fc0ff18d0aea,NOT_SENT
ctid::wizard_spider::unknown::0019,ctid,wizard_spider::unknown,19,19,3,0,0,2843b2506ea6a5c252914a4a69e4bc8d388e13388738c54821fcad234e76ef7a,NOT_SENT
ctid::wizard_spider::unknown::0020,ctid,wizard_spider::unknown,20,20,3,0,0,fca72fc183f61367a083639ea9439bedceba23781f75afc39bfa18c52462c611,NOT_SENT
ctid::wizard_spider::unknown::0021,ctid,wizard_spider::unknown,21,21,3,0,0,32958df7c14ecd21f6fead2685cab748285b8fcc0b40393cea4b2ef7436a9e5c,NOT_SENT
ctid::wizard_spider::unknown::0022,ctid,wizard_spider::unknown,22,22,3,0,0,db1a35f17c2cdc6a39407a4e0c77749f67ded427c3029ec9fef13d73a1a21070,NOT_SENT
ctid::wizard_spider::unknown::0023,ctid,wizard_spider::unknown,23,23,3,0,0,fba90ba99ebb6f1bf90502f25c24e6d9adfe31bb3e92a8c7e5cb0935817f0ee4,NOT_SENT
ctid::wizard_spider::unknown::0024,ctid,wizard_spider::unknown,24,24,3,0,0,51215baf3ca35b4b79f3d44fa591d7fb028b44c87e086de6ad18fe266d321478,NOT_SENT
ctid::wizard_spider::unknown::0025,ctid,wizard_spider::unknown,25,25,3,0,0,b46d8536cb62766fb4e945b50916a9438cbdaa7a2ca7ae39dc6b99f820841069,NOT_SENT
ctid::wizard_spider::unknown::0026,ctid,wizard_spider::unknown,26,26,3,0,0,081aacee468f49ee107f0f321a9ea6ea5a695b59590d2cce5ac8e390a4383b20,NOT_SENT
ctid::wizard_spider::unknown::0027,ctid,wizard_spider::unknown,27,27,3,0,0,5af240863f1d3cc269fb052d4e351cfd8e9479961256c4d4433d09e5264d9682,NOT_SENT
ctid::wizard_spider::unknown::0028,ctid,wizard_spider::unknown,28,28,3,0,0,fb6efe3a0115fcda8da3b15ccc9e425a2c3f1ead3ca92e52eae39b9405be4894,NOT_SENT
ctid::wizard_spider::unknown::0029,ctid,wizard_spider::unknown,29,29,3,0,0,b1a2510c96b2a36a8028250eb10793b8d7b5964b4facca3d45a8ba4e69c63bce,NOT_SENT
ctid::wizard_spider::unknown::0030,ctid,wizard_spider::unknown,30,30,3,0,0,13e746ba4cbcdeb175228c1baa31e9491c48ad804693177f52675377ecbc9723,NOT_SENT
ctid::wizard_spider::unknown::0031,ctid,wizard_spider::unknown,31,31,3,0,0,2da93b0d36fa5b58c2a28024e517c89159815dd14af620a5f964e70e2a2e64ee,NOT_SENT
ctid::wizard_spider::unknown::0032,ctid,wizard_spider::unknown,32,32,2,0,0,4446bc47ec969ff34eb4cbc5b2bd4650186980f0ca5884b503867e9afe081491,NOT_SENT
ctid::wizard_spider::unknown::0033,ctid,wizard_spider::unknown,33,33,1,0,0,b909d9c503048d29118cdc084faaba701e293ee1975ce3710199f49a200914d5,NOT_SENT
stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,1,1,2,0,0,e48d775fb5a0ed4df74f1d1a8df0a61728f6fd064cb3668228a2c2d233bd39ad,NOT_SENT
stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,2,2,1,0,0,37e7cd473a30070d1d83bc75335d3f506d27aaacd8fecf0ae42af5acb39b5711,NOT_SENT
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,1,1,3,0,0,35f3786e17a2334dce9e1222106521bce426e06fd84fd6425cc1a3a7d149dfbd,NOT_SENT
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,2,2,3,0,0,32bbfe320a341fd31a4f49db3d6324301720e9e67c28c99a15650a1877e1200e,NOT_SENT
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,3,3,3,0,0,dd6712dda577c1f24706920890933c8307aff2ba3189a5fe420ab643b23fa5ff,NOT_SENT
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,4,4,3,0,0,ad3b0700011c001258260b519fc2f984631d629ce89c3176b9641d9092bdc8c6,NOT_SENT
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,5,5,2,0,0,38ed953e8d2ad18fa316a31758a706ddd7b6a31abe489ea221999125aebac7b0,NOT_SENT
stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,6,6,1,0,0,cbbe9c023ce16a3da6cbdb55406d86ee52bc405e12eaf1440688ff148f67e390,NOT_SENT
stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,1,1,2,0,0,e48d775fb5a0ed4df74f1d1a8df0a61728f6fd064cb3668228a2c2d233bd39ad,NOT_SENT
stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,2,2,1,0,0,37e7cd473a30070d1d83bc75335d3f506d27aaacd8fecf0ae42af5acb39b5711,NOT_SENT
stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,1,1,3,0,0,c4f8dc34dd62b865e8472bee2205005b86fc4c81864c3e702ae75fb94fabd40c,NOT_SENT
stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,2,2,3,0,0,979967472488bd2f3c3796c8ed97e21d360138aa9c1af01e6a6e34ef850b2eec,NOT_SENT
stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,3,3,2,0,0,83ec1844ad0013cff4f108648c08fe815c759cf01a3a3672d889d628cb47ee3f,NOT_SENT
stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,4,4,1,0,0,419c8a554f1f14f79487ee823034ea1fb043dc37580beb6754da12facf57ff81,NOT_SENT
stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,1,1,3,0,0,d1fe0fe7be38b3b7172ed50f79cad9bdedb3065f03e0406c37e14ee92ae0871f,NOT_SENT
stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,2,2,3,0,0,cd3b15c7f7fd62f5c342885fb845ad6ee886d5ac87352bdfe67c45330079d9e6,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,1,1,3,0,0,f003ea76da51a3e2f4537c0769c2daf94c3ccfea50356051f41c42231fd6ce0f,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,2,2,3,0,0,3ee00409c53d51da32e280a3e931392c6be1440bb1988755670d5ccade0db6e2,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,3,3,3,0,0,fc7632db226ada864fa7652660b71bd5d0444a5121487b2e02f4e598aa42aab7,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,4,4,3,0,0,0abf5f5462327fa7c8f443033fccf00db06ddceb2a576ff05c01f0772e68f3df,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0005,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,5,5,3,0,0,2c3b00940a8d56f5a63cf42905eefeeb107a95ba5566e83f4d390db99626c04e,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0006,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,6,6,3,0,0,c50567c1ed05170583b61ee33b78479c72b73789dc5cbc4228b11110af422b60,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0007,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,7,7,3,0,0,659fcfca837fc1c71d056ba6f9897088afd2a7a740632705ece84e997bfa06b0,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0008,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,8,8,3,0,0,58f6b8f0a89d699d50467ba5ff539fae877337e04776b8c4595df0c6fda9be77,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0009,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,9,9,3,0,0,7564cbc28dbe9e8a6910adb3fd7bbe2c7389bea3c6c39281a3001e986bb54a86,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0010,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,10,10,2,0,0,d3c133429faf03110f70a1762a6ac98c966046f447d9a062ce74e9143fc7e836,NOT_SENT
stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0011,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,11,11,1,0,0,91540ea48a21e98c474e5891bf8d4d21fcd323b61443ea0aed3e3f61bf661d71,NOT_SENT
stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0001,stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,1,1,3,0,0,caf724728a1f7dd5c24651cc721b563f2646ad821f6694d02fef7c0b337d32c3,NOT_SENT
stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0002,stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,2,2,3,0,0,f0ed3545c5874ded2ce44d4d4b136f1270ee8a8d45b3d2723b9f08a6ec498c5f,NOT_SENT
stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0003,stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,3,3,2,0,0,dadeeceaa43b20520b828b1888b22a1d4c5be4efaeb115eb48b6922c6835b54f,NOT_SENT
stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0004,stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,4,4,1,0,0,6d1874b238075061b27f4e8ff49dd577da68b116fa7738016eaed612b90530f5,NOT_SENT
stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0001,stockpile,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,1,1,2,0,0,dbaddc295662e849fc1516ed47440ddbadbb0383909276c7d96a04f09d50af59,NOT_SENT
stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0002,stockpile,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,2,2,1,0,0,4cc088e67c1acb594575939c75a2b8d96bf70bdefcc6a012b6cc6f6923a8f488,NOT_SENT
stockpile::4c28c132-d7d7-4a04-8908-d643b7cb1d58::0001,stockpile,4c28c132-d7d7-4a04-8908-d643b7cb1d58,1,1,1,0,0,6e129b65034da31255e3c11f4e0030fa730b0843f9f27d5aa1339319ab048ddc,NOT_SENT
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0001,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,1,1,3,0,0,08ced4a3dc4ed85d7505b69dcc2f0378a9971e4146f9b0535bf4ec1e7f775119,NOT_SENT
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0002,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,2,2,3,0,0,baad2a2950f10f2530f4134b2ca50d0d128704be7492e3d74fbe22cb7eb63949,NOT_SENT
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0003,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,3,3,3,0,0,258c1239da3e9c58d4ca7d02020e4f55cb8076e46c3b7adb3a96a98a6b17a64e,NOT_SENT
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0004,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,4,4,3,0,0,c8a5af7d074599b67e623a5f139b179d91bff79be26fb75e14e59d7910c0e85c,NOT_SENT
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0005,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,5,5,3,0,0,d95cbf80ff3767ef086d664caa0a9f70c2500c29b91896663d1215f49d2ead23,NOT_SENT
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0006,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,6,6,3,0,0,fa1d0b7ef1d457bc6a7c5b9efea96db23372a194f866669fec08f10ee26e1be4,NOT_SENT
stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0007,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,7,7,2,0,0,d2b97dafc4d7f3bbf5cc7e36dedbda64fc5fe03cf5a1bbd9d83caf6e0b3f4667,NOT_SENT
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0001,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,1,1,3,0,0,cb89564c574e2b34f785c0031734dc161c45319a55021aa445118b58ad68528e,NOT_SENT
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0002,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,2,2,3,0,0,513e26298e6dbf6ecf457e417795c1c12b0dc0b715ca1f2e5252843a459921d8,NOT_SENT
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0003,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,3,3,3,0,0,262168d222d3bc4e127f8fed505d076d5fe9ece07e91090ce519374c0ae21f61,NOT_SENT
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0004,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,4,4,3,0,0,ed37d522fca5d3b0c767c9b3bf00e6a21d4c452adc63fcb30330ced8e2a696c5,NOT_SENT
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0005,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,5,5,3,0,0,158a58b3eb70c06e184cdb35daa6a8239669a57a7ffa871ded3f1d9f775024a1,NOT_SENT
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0006,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,6,6,3,0,0,eee600282f63f618dd1c5d94f9e628b8139f24e009ac0232498bb903025a183b,NOT_SENT
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0007,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,7,7,3,0,0,a80a9026dfd7f0eeec25cccf63eaea484a9b3d7b1c71e83e53f27defda8f69ab,NOT_SENT
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0008,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,8,8,3,0,0,56dfe3ea023fcc3f557b8360cd9dcab7febf776f6134d3bd2818017ca72ac59e,NOT_SENT
stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0009,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,9,9,3,0,0,8ffb0213d0c7fc9fdd9dc95bc2bd625d34839cc170a5f31efb38adb461e7fe90,NOT_SENT
