source,campaign_id,step_index,stable_step_id,raw_technique_id,parent_technique_id,description_clean,description_chars,has_description,description_truncated,raw_description_had_attack_id,step_name_audit_only,description_raw_audit_only,source_file_audit_only,source_file_sha256
attack_flow,CISA Iranian APT,3,attack_flow::CISA Iranian APT::cfae690b-64c4-405f-84f1-5e8b65da3f83,T1105,T1105,mde.ps1 downloaded onto disk,28,1,0,0,Ingress Tool Transfer,mde.ps1 downloaded onto disk,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,4,attack_flow::CISA Iranian APT::3fbadab6-0484-4754-85af-fe99f575677e,T1105,T1105,mde.ps1 downloads file.zip,26,1,0,0,Ingress Tool Transfer,mde.ps1 downloads file.zip,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,5,attack_flow::CISA Iranian APT::9c30cd6b-b97c-4336-8f91-777437b3824c,T1070.004,T1070,mde.ps1 is removed from the system,34,1,0,0,File Deletion,mde.ps1 is removed from the system,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,6,attack_flow::CISA Iranian APT::857eaaa1-d168-417a-8446-fe6e80095490,T1136.001,T1136,RuntimeBroker.exe can create local user accounts,48,1,0,0,Local Account,RuntimeBroker.exe can create local user accounts,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,7,attack_flow::CISA Iranian APT::69978025-0b45-44ae-8a3e-1730d7d93d07,T1016.001,T1016,Malware tests for internet connectivity by pinging 8.8.8.8,58,1,0,0,Internet Connection Discovery,Malware tests for internet connectivity by pinging 8.8.8.8,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,8,attack_flow::CISA Iranian APT::de68b787-80bb-424d-8d70-32b0cec8c94f,T1053.005,T1053,exploit payload created a scheduled task that executed RuntimeBroker.exe daily as SYSTEM,88,1,0,0,Scheduled Task,exploit payload created a scheduled task that executed RuntimeBroker.exe daily as SYSTEM,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,9,attack_flow::CISA Iranian APT::f8daeaa9-22f9-4601-96f9-ef3426c4630b,T1021.001,T1021,RDP used to move laterally to multiple hosts on the network,59,1,0,0,Remote Desktop Protocol,RDP used to move laterally to multiple hosts on the network,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,10,attack_flow::CISA Iranian APT::57e36a89-fa92-470c-9d78-a90d8bd938a7,T1078.001,T1078,Actors used built-in Windows account - DefaultAccount,53,1,0,0,Default Accounts,Actors used built-in Windows account - DefaultAccount,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,11,attack_flow::CISA Iranian APT::0606c44c-4fcf-4d24-837c-e78341f77183,T1105,T1105,actors downloaded around 30MB of files from transfer.sh server associated with 144.76.136.153,93,1,0,0,Ingress Tool Transfer,actors downloaded around 30MB of files from transfer.sh server associated with 144.76.136.153,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,12,attack_flow::CISA Iranian APT::d8ba9c2f-c6a6-4950-8cb3-d2d84c97859f,T1136.002,T1136,Mimikatz was used to create a rogue domain administrator account,64,1,0,0,Domain Account,Mimikatz was used to create a rogue domain administrator account,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,13,attack_flow::CISA Iranian APT::52069465-600c-487a-8185-e809ed74588b,T1021.001,T1021,RDP used to move laterally to multiple hosts on the network,59,1,0,0,Remote Desktop Protocol,RDP used to move laterally to multiple hosts on the network,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,14,attack_flow::CISA Iranian APT::1d283005-09ce-49d3-8610-625a75635755,T1562.001,T1562,"Logging into multiple hosts on the system, attackers manually disabled Windows Defender via the GUI",99,1,0,0,Disable or Modify Tools,"Logging into multiple hosts on the system, attackers manually disabled Windows Defender via the GUI",data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,15,attack_flow::CISA Iranian APT::ee829570-2ca7-4948-a3de-a667f81fa2f5,T1570,T1570,actors implanted Ngrok executables and configuration files on multiple hosts,76,1,0,0,Lateral Tool Transfer,actors implanted Ngrok executables and configuration files on multiple hosts,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,16,attack_flow::CISA Iranian APT::4beb5555-7460-4636-a2e4-096a01b54186,T1090,T1090,Ngrok was used to proxy RDP connections,39,1,0,0,Proxy,Ngrok was used to proxy RDP connections,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,17,attack_flow::CISA Iranian APT::7e2175b8-63f8-4934-82cf-394390accd82,T1021.001,T1021,actors moved laterally to the domain controller via RDP,55,1,0,0,Remote Desktop Protocol,actors moved laterally to the domain controller via RDP,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,18,attack_flow::CISA Iranian APT::2f9114f6-e715-448a-b0b7-3ccce0f95f7a,T1059.001,T1059,Attackers executed PowerShell commands on the AD,48,1,0,0,PowerShell,Attackers executed PowerShell commands on the AD,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,19,attack_flow::CISA Iranian APT::45e8b0a1-83a5-41dc-8186-7d6d4c8a7c0a,T1018,T1018,Attackers used PowerShell on the AD to obtain a list of all machines attached to the domain,91,1,0,0,Remote System Discovery,Attackers used PowerShell on the AD to obtain a list of all machines attached to the domain,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,20,attack_flow::CISA Iranian APT::792aaa39-bd97-4206-b088-2c29e5119da6,T1098,T1098,Actors changed the password for the local administrator account on several hosts,80,1,0,0,Account Manipulation,Actors changed the password for the local administrator account on several hosts,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,CISA Iranian APT,21,attack_flow::CISA Iranian APT::99406b0d-2c64-4f78-a80b-f50898876197,T1003.001,T1003,Actors tried to dump the LSASS process with task manager,56,1,0,0,LSASS Memory,Actors tried to dump the LSASS process with task manager,data_v2/repro_external/attack_flow/corpus/CISA Iranian APT.afb,6a25d526e4c33a70b70d733d70ca4d759caa18f939c7c06703159ec3f5cb4702
attack_flow,Cobalt Kitty Campaign,0,attack_flow::Cobalt Kitty Campaign::7e43c3eb-f609-4a53-beb3-40829afb89aa,T1566.002,T1566,Link to a malicious site that downloads a fake Flash Installer delivering Cobalt Strike beacon.,95,1,0,0,Spearphishing Link,Link to a malicious site that downloads a fake Flash Installer delivering Cobalt Strike beacon.,data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,1,attack_flow::Cobalt Kitty Campaign::d3d7d621-23f1-4536-8777-aa37cfa4789f,T1059.001,T1059,Obfuscated PowerShell scripts delivering Cobalt Strike beacons are downloaded,77,1,0,0,PowerShell,Obfuscated PowerShell scripts delivering Cobalt Strike beacons are downloaded,data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,2,attack_flow::Cobalt Kitty Campaign::398ab58e-b755-4251-9dc5-293817d349ea,T1140,T1140,Obfuscated and XOR'ed PowerShell is decoded to download additional obfuscated PowerShell payloads,97,1,0,0,Deobfuscate/Decode Files or Information,Obfuscated and XOR'ed PowerShell is decoded to download additional obfuscated PowerShell payloads,data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,3,attack_flow::Cobalt Kitty Campaign::96bb23ee-9fa2-4442-b49c-4b2dcc49d043,T1059.001,T1059,Obfuscated PowerShell scripts that executes a Cobalt Strike beacon,66,1,0,0,PowerShell,Obfuscated PowerShell scripts that executes a Cobalt Strike beacon,data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,4,attack_flow::Cobalt Kitty Campaign::3488c178-ef07-4ba9-9007-6ca8aaff51c9,T1547.001,T1547,Windows Registry Autorun is used to execute VBScript and PowerShell scripts residing in the ProgramData folder,110,1,0,0,Registry Run Keys / Startup Folder,Windows Registry Autorun is used to execute VBScript and PowerShell scripts residing in the ProgramData folder,data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,5,attack_flow::Cobalt Kitty Campaign::53f217bc-c353-4ada-b782-7391aaee5685,T1574.002,T1574,A malicious DLL file was implanted where the Windows Search Service would run and load the DLL,94,1,0,0,DLL Side-Loading,A malicious DLL file was implanted where the Windows Search Service would run and load the DLL,data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,6,attack_flow::Cobalt Kitty Campaign::4c1cd5fd-27ee-4600-901a-5897e05d1b58,T1218.010,T1218,Regsvr32.exe is used to download COM scriplets for malicious execution,70,1,0,0,Regsvr32,Regsvr32.exe is used to download COM scriplets for malicious execution,data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,7,attack_flow::Cobalt Kitty Campaign::a19b78e2-9d90-46a7-bb55-7dc533edee63,T1001.003,T1001,"Cobalt Strike's malleable C2 profiles were used to impersonate Amazon, Google Safe Browsing, Pandora, and OSCP traffic",118,1,0,0,Protocol Impersonation,"Cobalt Strike's malleable C2 profiles were used to impersonate Amazon, Google Safe Browsing, Pandora, and OSCP traffic",data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,8,attack_flow::Cobalt Kitty Campaign::436a56c4-7998-45f2-8f4e-3e4709e3e80c,T1018,T1018,"Network scanning was performed against entire ranges to gain information on open ports, services, and operating systems for remote systems",138,1,0,0,Remote System Discovery,"Network scanning was performed against entire ranges to gain information on open ports, services, and operating systems for remote systems",data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,9,attack_flow::Cobalt Kitty Campaign::90c24039-8903-407d-a9a8-9960faf084e2,T1016,T1016,The attackers used several tools built into the Windows OS to gather information on the environment’s network configurations.,125,1,0,0,System Network Configuration Discovery,The attackers used several tools built into the Windows OS to gather information on the environment’s network configurations.,data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,10,attack_flow::Cobalt Kitty Campaign::7ec57638-9eba-4456-af50-1a0e4804510d,T1003.004,T1003,Modified version of Mimikatz was used to dump credentials,57,1,0,0,LSA Secrets,Modified version of Mimikatz was used to dump credentials,data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Cobalt Kitty Campaign,11,attack_flow::Cobalt Kitty Campaign::03fd7c2f-1eab-4468-8d67-7a331b75c261,T1021.002,T1021,Net.exe was used to perform lateral movement via Windows Admin Shares,69,1,0,0,SMB/Windows Admin Shares,Net.exe was used to perform lateral movement via Windows Admin Shares,data_v2/repro_external/attack_flow/corpus/Cobalt Kitty Campaign.afb,0fa8f27fdcf7e822de2927b4c8f7aec030c12c99b6e93d97deff9bdc6338814b
attack_flow,Conti CISA Alert,0,attack_flow::Conti CISA Alert::2a8b2d9c-c1cb-44e8-9c18-e146fdb28c3b,T1566.001,T1566,Malicious Microsoft Excel file is attached to a phishing email.,63,1,0,0,Spearphishing Attachment,Malicious Microsoft Excel file is attached to a phishing email.,data_v2/repro_external/attack_flow/corpus/Conti CISA Alert.afb,8fd37257a93caaf0da2e395404165adc0bfce0b41c67df21ec37e7a84b53cb6c
attack_flow,Conti CISA Alert,1,attack_flow::Conti CISA Alert::803b8f27-1c9b-4d83-b155-b443b69672f8,T1204.002,T1204,"User of the Patient Zero Workstation clicks on malicious Excel file, compromising the workstation.",98,1,0,0,Malicious File,"User of the Patient Zero Workstation clicks on malicious Excel file, compromising the workstation.",data_v2/repro_external/attack_flow/corpus/Conti CISA Alert.afb,8fd37257a93caaf0da2e395404165adc0bfce0b41c67df21ec37e7a84b53cb6c
attack_flow,Conti CISA Alert,2,attack_flow::Conti CISA Alert::08dfcf4a-96c4-487e-8531-3ddd7fbb6e70,T1558.003,T1558,Actors use Kerberos attacks to attempt to get the Admin hash to conduct brute force attacks.,92,1,0,0,Kerberoasting,Actors use Kerberos attacks to attempt to get the Admin hash to conduct brute force attacks.,data_v2/repro_external/attack_flow/corpus/Conti CISA Alert.afb,8fd37257a93caaf0da2e395404165adc0bfce0b41c67df21ec37e7a84b53cb6c
attack_flow,Conti CISA Alert,3,attack_flow::Conti CISA Alert::51d84486-8f49-40aa-a3ef-65ab544dff0f,T1110,T1110,Actors get the Admin hash to conduct brute force attacks.,57,1,0,0,Brute Force,Actors get the Admin hash to conduct brute force attacks.,data_v2/repro_external/attack_flow/corpus/Conti CISA Alert.afb,8fd37257a93caaf0da2e395404165adc0bfce0b41c67df21ec37e7a84b53cb6c
attack_flow,Conti CISA Alert,4,attack_flow::Conti CISA Alert::21b2ccee-d3ed-4866-b931-87c37f98dc93,T1203,T1203,Threat actors exploit vulnerabilities in unpatched assets to escalate privileges and move laterally.,100,1,0,0,Exploitation for Client Execution,Threat actors exploit vulnerabilities in unpatched assets to escalate privileges and move laterally.,data_v2/repro_external/attack_flow/corpus/Conti CISA Alert.afb,8fd37257a93caaf0da2e395404165adc0bfce0b41c67df21ec37e7a84b53cb6c
attack_flow,Conti CISA Alert,5,attack_flow::Conti CISA Alert::fda03654-388a-45e1-b3c5-36a0593aec6d,T1486,T1486,Threat actors encrypt sensitive data by detonating Conti ransomware.,68,1,0,0,Data Encrypted for Impact,Threat actors encrypt sensitive data by detonating Conti ransomware.,data_v2/repro_external/attack_flow/corpus/Conti CISA Alert.afb,8fd37257a93caaf0da2e395404165adc0bfce0b41c67df21ec37e7a84b53cb6c
attack_flow,Conti PWC,0,attack_flow::Conti PWC::2a8b2d9c-c1cb-44e8-9c18-e146fdb28c3b,T1566.001,T1566,Malicious Microsoft Excel file is attached to a phishing email.,63,1,0,0,Spearphishing Attachment,Malicious Microsoft Excel file is attached to a phishing email.,data_v2/repro_external/attack_flow/corpus/Conti PWC.afb,358080c1fccfd660b178e1b83b7a71e9e9f25157a9099332d658cd9da41f6107
attack_flow,Conti PWC,1,attack_flow::Conti PWC::803b8f27-1c9b-4d83-b155-b443b69672f8,T1204,T1204,"User of the Patient Zero Workstation clicks on malicious Excel file, compromising the workstation.",98,1,0,0,User Execution,"User of the Patient Zero Workstation clicks on malicious Excel file, compromising the workstation.",data_v2/repro_external/attack_flow/corpus/Conti PWC.afb,358080c1fccfd660b178e1b83b7a71e9e9f25157a9099332d658cd9da41f6107
attack_flow,Conti PWC,2,attack_flow::Conti PWC::08dfcf4a-96c4-487e-8531-3ddd7fbb6e70,T1586,T1586,Compromise and abuse accounts with high privilege levels,56,1,0,0,Compromise Accounts,Compromise and abuse accounts with high privilege levels,data_v2/repro_external/attack_flow/corpus/Conti PWC.afb,358080c1fccfd660b178e1b83b7a71e9e9f25157a9099332d658cd9da41f6107
attack_flow,Conti PWC,3,attack_flow::Conti PWC::823c7ef5-0569-4678-a773-4f465690998c,T1083,T1083,Browsed folders and opened files within HSE,43,1,0,0,File and Directory Discovery,Browsed folders and opened files within HSE,data_v2/repro_external/attack_flow/corpus/Conti PWC.afb,358080c1fccfd660b178e1b83b7a71e9e9f25157a9099332d658cd9da41f6107
attack_flow,Conti Ransomware,0,attack_flow::Conti Ransomware::63b4d51e-84a0-4dee-b22a-0ffaea346e33,T1566.001,T1566,The initial vector used by the threat actor was a zip file delivered through a phishing campaign.,97,1,0,0,Spearphishing Attachment,The initial vector used by the threat actor was a zip file delivered through a phishing campaign.,data_v2/repro_external/attack_flow/corpus/Conti Ransomware.afb,f728b852a7cf15d2b43305f97344e89534853cf59252ff7317b36c38f24a71ae
attack_flow,Conti Ransomware,1,attack_flow::Conti Ransomware::7a811b31-03be-481a-8344-1310218b0fd3,T1059.007,T1059,A JavaScript file is located within the zip file and executed,61,1,0,0,JavaScript,A JavaScript file is located within the zip file and executed,data_v2/repro_external/attack_flow/corpus/Conti Ransomware.afb,f728b852a7cf15d2b43305f97344e89534853cf59252ff7317b36c38f24a71ae
